H [A/m];M [A/m];M1 [A/m];dM/dH;dM1/dH;dM/dlogH [A/m];dM1/dlogH [A/m]
413.738517140816;848813.117915538;848813.117915538;558.333951761985;558.333951761985;231004.261271376;231004.261271376
440.097297654759;861509.126768966;861509.126768966;413.567490038659;413.567490038659;182009.934763875;182009.934763875
468.135364194533;871518.314316627;871518.314316627;307.144858517989;307.144858517989;143785.370202797;143785.370202797
497.95970204176;879455.895364084;879455.895364084;230.110017061612;230.110017061612;114585.515532825;114585.515532825
529.684112380961;885816.171239206;885816.171239206;174.414632746356;174.414632746356;92384.6599325047;92384.6599325047
563.429646532475;890975.168592477;890975.168592477;133.867129213803;133.867129213803;75424.7092952502;75424.7092952502
599.325067849856;895212.457617801;895212.457617801;104.02041274776;104.02041274776;62342.0409278212;62342.0409278212
637.507343044171;898734.752382386;898734.752382386;81.7699944913736;81.7699944913736;52128.9719289321;52128.9719289321
678.12216480999;901695.494606875;901695.494606875;64.9656575192596;64.9656575192596;44054.6523152648;44054.6523152648
721.324507747239;904209.58845173;904209.58845173;52.1137197223961;52.1137197223961;37590.903225635;37590.903225635
767.279219700167;906364.042607985;906364.042607985;42.1676182950168;42.1676182950168;32354.337262015;32354.337262015
816.161650769795;908225.540285373;908225.540285373;34.3856916958148;34.3856916958148;28064.2828973175;28064.2828973175
868.1583224;909845.811622343;909845.811622343;28.235728829105;28.235728829105;24513.0829720171;24513.0829720171
