H [A/m];M [A/m];M1 [A/m];M2 [A/m];dM/dH;dM1/dH;dM2/dH;dM/dlogH [A/m];dM1/dlogH [A/m];dM2/dlogH [A/m]
0.255472704554545;258.513799123819;223.21725270274;35.2965464210787;1011.90379176508;873.74207907677;138.161712688306;258.513798431223;223.217252024854;35.2965464063694
0.31535257773024;319.106469779399;275.536817526115;43.5696522532843;1011.90378962942;873.742076986345;138.161712643075;319.106468474636;275.536816249017;43.5696522256183
0.389267606707762;393.901367597196;340.119488352772;53.7818792444234;1011.90378639861;873.742073824453;138.161712574156;393.901365149909;340.119485957522;53.7818791923876
0.480507471106233;486.227331634939;419.839596474799;66.3877351601394;1011.90378145182;873.742068982676;138.161712469144;486.227327028248;419.839591965993;66.3877350622549
0.593132913734183;600.19344250625;518.245183333674;81.9482591725756;1011.90377391375;873.742061604921;138.161712308827;600.193433840077;518.245174851839;81.9482589882387
0.73215646896159;740.871901933993;639.71591033617;101.155991597823;1011.90376243148;873.742050366655;138.161712064823;740.871885630778;639.71589437971;101.155991251069
0.903765551750408;914.523777026704;789.657980775606;124.865796251098;1011.90374493873;873.742033244736;138.161711693989;914.523746362852;789.657950762953;124.865795599899
1.11559783619637;1128.8776562318;974.74474902761;154.132907204188;1011.90371828618;873.742007158496;138.161711127683;1128.87759855912;974.744692579888;154.132905979231
1.37708117964395;1393.4736186119;1203.21372535445;190.259893257446;1011.90367767268;873.741967407395;138.161710265286;1393.47351013554;1203.2136191818;190.259890953746
1.69985322111701;1720.08782478987;1485.23319446137;234.854630328499;1011.90361578947;873.741906838324;138.161708951143;1720.08762075968;1485.23299476405;234.854625995632
2.09827932881124;2123.25662566338;1833.35476379009;289.901861873283;1011.90352149753;873.741814548913;138.161706948618;2123.25624190957;1833.35438818601;289.901853723562
2.59009194854093;2620.92351338986;2263.07198119994;357.851532189922;1011.9033778223;873.74167392494;138.161703897361;2620.92279159891;2263.07127473766;357.85151686125
3.19717980813223;3235.23770501648;2793.50988109178;441.727823924705;1011.90315889987;873.741459651728;138.161699248138;3235.23634741987;2793.50855232648;441.727795093384
3.94656210227855;3993.53989506757;3448.27614255874;545.263752508827;1011.9028253181;873.741133154044;138.161692164053;3993.53734158899;3448.27364330767;545.263698281325
4.87159101515793;4929.57903863765;4256.51173104267;673.067307594985;1011.90231701964;873.740635649861;138.16168136978;4929.57423581037;4256.50703021024;673.06720560013
6.01343610056597;6085.0142995056;5254.18776410877;830.826535396827;1011.90154248305;873.739877560939;138.161664922111;6085.00526578597;5254.17892222904;830.826343556923
7.42291658373501;7511.26897184829;6485.70628326624;1025.56268858205;1011.9003622302;873.738722370212;138.161639859989;7511.25197988603;6485.68965213329;1025.56232775274
9.16276313369361;9271.81881611378;8005.87610714424;1265.94270896954;1011.89856367598;873.736962004871;138.16160167111;9271.78685428779;8005.84482400368;1265.94203028411
11.3104097691382;11445.016521555;9882.3515739112;1562.66494764384;1011.89582276157;873.734279282551;138.161543479024;11444.9563991127;9882.29272802832;1562.66367108437
13.9614401550343;14127.577751771;12198.6424676306;1928.93528414038;1011.89164538989;873.730190586274;138.161454803616;14127.4646504901;12198.531767517;1928.93288297316
17.2338416716316;17438.8834534208;15057.8286284134;2381.05482500736;1011.88527794507;873.723958274337;138.161319670735;17438.6706699603;15057.6203616111;2381.05030834912
21.2732565884881;21526.289020625;18587.1437013917;2939.14531923326;1011.8755703822;873.714456654537;138.161113727659;21525.8886443632;18586.7518214834;2939.13682287976
26.2594640534845;26571.6749320194;22943.6303912947;3628.0445407247;1011.86076629319;873.699966454848;138.160799838343;26570.9214196073;22942.8928626517;3628.02855695564
32.4143813857534;32799.5272402872;28321.1158189064;4478.41142138079;1011.83817994745;873.677858597776;138.160321349672;32798.1086654832;28319.7273168767;4478.38134860651
40.0119407799435;40486.9015488282;34958.8115542657;5528.08999456248;1011.80369700262;873.644105223126;138.159591779494;40484.2296053967;34956.1962009344;5528.03340446229
49.3902809967351;49975.7025221257;43151.9099061969;6823.7926159288;1011.75099689001;873.592517906056;138.15847898395;49970.6660351242;43146.9799360254;6823.68609909881
60.9667966458462;61687.8035969981;53264.6266700569;8423.17692694127;1011.67032833729;873.513547584638;138.156780752652;61678.299180376;53255.3228229843;8422.9763573917
75.2567148484471;76143.6376118744;65746.2294644519;10397.4081474224;1011.54654978983;873.392362822467;138.154186967359;76125.6702534634;65728.6399997418;10397.0302537216
92.8960260562806;93985.0031120563;81150.6840009813;12834.319111075;1011.35591904781;873.205698642743;138.150220405068;93950.945808039;81117.339333609;12833.6064744301
114.669789591901;116002.936242942;100160.630678069;15842.3055648736;1011.06065586908;872.916512957226;138.14414291185;115938.112673157;100097.152872101;15840.9598010553
141.54707368305;143171.548926647;123616.424889913;19555.1240367338;1010.59929912468;872.464495313005;138.134803811673;143047.37345724;123494.796203915;19552.5772533245
174.724085040529;176688.609528202;152550.815685984;24137.7938422181;1009.86851538861;871.74812724144;138.120388147166;176448.352362511;152315.393918055;24132.9584444562
215.677407514681;218023.006010312;188229.164295764;29793.8417145484;1008.68588695533;870.587904879026;138.0979820763;217550.757095171;187766.142337946;29784.6147572252
266.229719282627;268967.060961115;232192.900132982;36774.1608281326;1006.70540770357;868.642625787465;138.062781916104;268014.898093223;231258.482420321;36756.4156729028
328.630913390787;331684.426332885;286296.659415422;45387.7669174629;1003.1976728501;865.191122955851;138.00654989425;329681.76754024;284328.548994582;45353.2185456584
405.658232022597;408717.363035593;352702.696783501;56014.6662520915;996.363881589747;858.449571061457;137.914310528289;404183.210656869;348237.135277348;55946.0753795213
500.739871090631;502793.44086708;433672.722744174;69120.7181229058;980.572266701201;842.81587346773;137.756393233471;491011.630423007;422031.511833369;68980.1185896385
618.107556328091;615484.338136564;530211.259379087;85273.0787574768;930.585625050253;793.119628558242;137.465996492011;575202.006653861;490233.235483978;84968.7711698828
762.984881467;737289.832728844;632140.533922447;105149.298806398;702.485397372317;565.625078903932;136.860318468385;535985.737646416;431563.383782279;104422.353864137
941.819790726208;820707.205398679;691204.494815381;129502.710583298;284.157288499815;148.903876071597;135.253412428217;267624.957988222;140240.617400073;127384.340588149
1162.57155252941;866560.447376048;707782.422013293;158778.025362755;164.324688234028;36.1097727381515;128.214915495877;191039.207919146;41980.1945536771;149059.013365469
1435.06499657275;901489.692140111;713630.167860533;187859.524279577;80.1737502457937;12.6664201295783;67.5073301162154;115054.542621704;18177.1361598423;96877.4064618619
1771.42778;913179.471158319;716445.409818182;196734.061340137;13.1769437149677;5.52137024341136;7.65557347155634;23342.0041521902;9780.70863284424;13561.2955193459
