H [A/m];M [A/m];M1 [A/m];dM/dH;dM1/dH;dM/dlogH [A/m];dM1/dlogH [A/m]
781.177868498871;727918.500981719;727918.500981719;774.166350959625;774.166350959625;604761.619906189;604761.619906189
829.620414716347;763726.135161629;763726.135161629;700.863616291478;700.863616291478;581450.764007335;581450.764007335
881.066989054259;797333.068545579;797333.068545579;602.50586200089;602.50586200089;530848.025720665;530848.025720665
935.703877859071;827052.325981455;827052.325981455;484.360139729384;484.360139729384;453217.661025146;453217.661025146
993.728919500565;851569.405660031;851569.405660031;363.182958321962;363.182958321962;360905.408754302;360905.408754302
1055.35222073803;870569.785118207;870569.785118207;258.479326501242;258.479326501242;272786.731237956;272786.731237956
1120.79691750992;884737.117894744;884737.117894744;179.68093944517;179.68093944517;201385.843065433;201385.843065433
1190.29998290169;895183.46090914;895183.46090914;125.005356588849;125.005356588849;148793.873810326;148793.873810326
1264.11308521753;902949.999168113;902949.999168113;88.2539534083398;88.2539534083398;111562.97732566;111562.97732566
1342.50349926297;908828.26436694;908828.26436694;63.5777063906136;63.5777063906136;85353.2933045127;85353.2933045127
1425.75507413816;913371.193259769;913371.193259769;46.7735025921232;46.7735025921232;66687.5586559339;66687.5586559339
1514.16926104601;916954.995090341;916954.995090341;35.0970882152522;35.0970882152522;53142.9321277551;53142.9321277551
1608.06620483713;919835.948532155;919835.948532155;26.8072614822853;26.8072614822853;43107.8512338951;43107.8512338951
1707.78590324368;922191.028725771;922191.028725771;20.7984152644395;20.7984152644395;35519.2403984181;35519.2403984181
1813.689438;924144.737787121;924144.737787121;16.3588448578744;16.3588448578744;29669.8641366075;29669.8641366075
