H [A/m];M [A/m];M1 [A/m];M2 [A/m];dM/dH;dM1/dH;dM2/dH;dM/dlogH [A/m];dM1/dlogH [A/m];dM2/dlogH [A/m]
8.42568511268479;11487.9630979706;9772.8125719352;1715.15052603538;1363.43376786865;1159.87183566609;203.56193220256;11487.8636000626;9772.71485839417;1715.14874166846
8.99408983314033;12262.9445930041;10432.0885162558;1830.85607674833;1363.4312967478;1159.86940885543;203.561887892369;12262.8235642647;10431.9696579571;1830.85390630761
9.60083967591117;13090.2054729376;11135.8382678677;1954.36720506987;1363.42848075792;1159.86664335742;203.561837400492;13090.0582533279;11135.6936883119;1954.36456501602
10.2485214393691;13973.2722078098;11887.0617313494;2086.21047646037;1363.42527173505;1159.86349187078;203.561779864271;13973.0931283543;11886.8858631792;2086.20726517511
10.9398964297609;14915.9090915636;12688.9611139233;2226.94797764031;1363.42161477848;1159.85990047789;203.561714300588;14915.6912557739;12688.7471842609;2226.94407151302
11.6779122336757;15922.1342695958;13544.9545569988;2377.17971259704;1363.41744730556;1159.85580771654;203.56163958902;15921.8692874965;13544.6943262328;2377.17496126371
12.4657152846933;16996.2368440146;14458.6906838494;2537.54616016515;1363.41269797275;1159.85114352012;203.561554452626;16995.9145084638;14458.3741277478;2537.54038071602
13.3066642777915;18142.7951285342;15434.0641244675;2708.73100406673;1363.40728544399;1159.84582800793;203.561457436059;18142.4030212982;15433.6790472986;2708.72397399958
14.2043444887012;19366.6961296311;16475.2320826015;2891.46404702962;1363.4011169847;1159.83977010412;203.56134688058;19366.2191419307;16474.763646255;2891.45549567575
15.1625830592596;20673.156335547;17586.6320141661;3086.52432138095;1363.39408685553;1159.83286595996;203.561220895569;20672.5760844504;17586.0621649771;3086.51391947335
16.1854653139272;22067.7438999791;18773.0004906331;3294.74340934595;1363.38607447741;1159.82499715139;203.561077326023;22067.0380179455;18772.3072616195;3294.73075632601
17.2773521770329;23556.4023128542;20039.3933256852;3517.00898716894;1363.37694233441;1159.81602861892;203.560913715489;23555.5435827578;20038.5499870167;3516.99359574112
18.4428987650028;25145.4756564422;21391.2070483232;3754.26860811909;1363.36653357558;1159.80580631185;203.560727263734;25144.4309583272;21390.1810728718;3754.24988545539
19.6870742328385;26841.7355512441;22834.2018107922;4007.53374045181;1363.354669272;1159.79415449354;203.56051477846;26840.4645796448;22832.9536143264;4007.51096531836
21.0151829594579;28652.4099025757;24374.5258251043;4277.88407747136;1363.34114527686;1159.78087265669;203.560272620169;28650.8636041502;24373.0072317602;4277.85637239
22.4328871622188;30585.213565578;26018.7414275937;4566.47213798427;1363.32572862992;1159.76573199071;203.559996639206;30583.3322357047;26016.8938003557;4566.43843534894
23.9462310370397;32648.3810534954;27773.8528768416;4874.52817665374;1363.30815343651;1159.74847133268;203.559682103837;32646.0920168708;27771.6048393859;4874.48717748484
25.561666527037;34850.7014214673;29647.3359964047;5203.36542506257;1363.28811614126;1159.72879252318;203.55932361808;34847.9162050753;29644.6006562808;5203.31554879455
27.2860808295374;37201.5554657561;31647.1697800808;5554.38568567526;1363.2652701025;1159.70635507473;203.558915027773;37198.1663521179;31643.8413430972;5554.32500902075
29.1268257587409;39710.955386242;33781.8700838816;5929.08530236035;1363.23921935787;1159.68077004472;203.558449313156;39706.8312097187;33777.8197248549;5929.01148486378
31.0917490892164;42389.587068104;36060.5255354063;6329.06153269777;1363.20951145235;1159.65159298638;203.557918465964;42384.5680861096;36055.5963600427;6328.97172606693
33.1892280138588;45248.8551468143;38492.835797855;6756.01934895937;1363.17562917735;1159.61831582861;203.557313348738;45242.7467797025;38486.8366930828;6755.91008661978
35.4282048589526;48300.9310287813;41089.1523323656;7211.77869641576;1363.13698104199;1159.58035750834;203.556623533649;48293.4962151699;41081.8504562231;7211.6457589468
37.8182252086067;51558.8040480837;43860.5218085863;7698.28223949745;1363.0928902642;1159.53705314645;203.555837117746;51549.7539042622;43851.6334136168;7698.12049064539
40.3694786011007;55036.335947536;46818.7323192106;8217.60362832538;1363.04258202891;1159.48764151791;203.554940510998;55025.3183476049;46807.9115324978;8217.40681510707
43.0928419706443;58748.3188796159;49976.3625593846;8771.95632023124;1362.98516871076;1159.43125051787;203.553918192888;58734.9044835848;49963.1876543932;8771.71682919158
45.9999260197601;62710.5371292342;53346.8341361197;9363.70299311456;1362.91963269751;1159.36688026489;203.552752432625;62694.2022749642;53330.7907219449;9363.4115530193
49.1031247199909;66939.8327655583;56944.4671757212;9995.36558983713;1362.84480637411;1159.29338340697;203.551422967139;66919.9385013795;56924.9275924925;9995.01090888705
52.4156681519714;71454.1754335688;60784.5393982359;10669.6360353329;1362.75934873285;1159.20944210284;203.54990663001;71429.9417941776;60760.7374358942;10669.2043582834
55.951678910142;76272.7364970567;64883.3488263333;11389.3876707234;1362.66171795572;1159.11354103251;203.548176923216;76243.2109062012;64854.3486682487;11388.8622379525
59.7262323125779;81415.9677424303;69258.280290967;12157.6874514633;1362.55013916436;1159.0039356423;203.546203522052;81379.9861492656;69222.9383113643;12157.0478379014
63.7554206726299;86905.6848457925;73927.8758863883;12977.8089594042;1362.42256634145;1158.87861463972;203.543951701737;86861.8238509833;73884.7935848697;12977.0302661137
68.0564219063924;92765.1557926795;78911.909511036;13853.2462816435;1362.27663718179;1158.7352555099;203.541381671891;92711.6735732656;78859.3754267933;13852.2981464723
72.647572768495;99019.1944184614;84231.4656063482;14787.7288121131;1362.10961931351;1158.57117151121;203.538447802304;98953.9576877452;84167.3834898408;14786.5741979044
77.5484470284508;105694.259204841;89909.0221698042;15785.2370350368;1361.91834591772;1158.38324819789;203.535097719829;105614.652705476;89830.8219615189;15783.8307439567
82.7799389208558;112818.557420279;95968.5380676539;16850.019352625;1361.69913823342;1158.1678669815;203.531271251912;112721.371491544;95873.0652888268;16848.3062027174
88.364352225217;120422.154624233;102435.544601593;17986.6100226395;1361.4477117195;1157.92081253282;203.526899186675;120303.445134597;102318.92252756;17984.5226070375
94.3254953551915;128537.089459641;109337.241184944;19199.8482746973;1361.15906169273;1157.63715988025;203.521901812486;128392.002751375;109194.698547281;19197.3042040934
100.688782862635;137197.493525092;116702.59484777;20494.8986773218;1360.82732297915;1157.31113578817;203.516187190983;137020.046836988;116528.249655884;20491.7971811042
107.481343789209;146439.715933691;124562.443103008;21877.2728306824;1360.44559637722;1156.93594727125;203.509649105971;146222.520850736;124349.030290756;21873.4905599803
114.732137327496;156302.451910161;132949.599447599;23352.8524625625;1360.00573234811;1156.50356773239;203.502164615717;156036.364449945;132688.126152811;23348.2382971331
122.472076284712;166826.87442316;141898.960416007;24927.9140071528;1359.49805904765;1156.00446793103;203.493591116622;166500.549996601;141578.267381916;24922.2826146849
130.73415887541;178056.767355928;151447.612608398;26609.1547475296;1358.91103719345;1155.42727439283;203.483762800625;177656.091433997;151053.812859454;26602.2785745432
139.553609405041;190038.658026371;161634.937423599;28403.7206027723;1358.23081771257;1154.758331358;203.472486354564;189546.013016949;161150.693131552;28395.3198853973
148.968028444154;202821.945890504;172502.710251427;30319.2356390773;1357.44066872032;1153.98113301618;203.45953570414;202215.260149181;171906.294247172;30308.9659020087
159.017553133504;216459.022870493;184095.189490257;32363.8333802351;1356.52022471851;1153.07557917513;203.444645543383;215710.526910849;183359.257178427;32351.2697324217
169.745028303481;231005.378741741;196459.18875633;34546.1899854118;1355.44449074435;1152.01698743802;203.427503306328;230079.963445196;195549.156138757;34530.8073064392
181.19618913743;246519.682085296;209644.122735419;36875.5593498769;1354.18250400163;1150.7747648802;203.407739121428;245372.709121677;208516.001951814;36856.7071698632
193.4198561576;263063.822978589;223702.012813552;39361.810165037;1352.69550950688;1149.31059637976;203.384913127121;261638.170873852;222299.490232178;39338.6806416738
206.468143365046;280702.897083502;238687.432138677;42015.4649448252;1350.93443497527;1147.57593567708;203.358499298193;278924.924597253;236937.872809653;41987.0517876
220.396680420828;299505.100827108;254657.359845475;44847.7409816333;1348.8363375399;1145.50847293457;203.327864605328;297279.051224782;252466.264828712;44812.78639607
235.264849815781;319541.491838371;271670.898708545;47870.5931298252;1346.31931342739;1143.02707157157;203.292241855827;316741.611077582;268914.092328657;47827.5187489246
251.136040039972;340885.544086164;289788.785867987;51096.7582181772;1343.2750631803;1140.02436931507;203.250693865229;337344.780051543;286301.205658853;51043.5743926902
268.077915831215;363612.386941217;309072.586192684;54539.8007485332;1339.55780322979;1136.35573766454;203.202065565252;359105.864025283;304631.877795952;54473.9862293308
286.162706654806;387797.550358394;329583.391036709;58214.1593216852;1334.96735281222;1131.82243374841;203.14491906381;382017.870976547;323885.371094076;58132.4998824712
305.467514644372;413514.923877025;351379.730973874;62135.1929031503;1329.22271454843;1126.14527034182;203.077444206606;406034.359021954;344000.796859831;62033.5621621229
326.074643316708;440833.436574992;374514.211039089;66319.2255359033;1321.91977391983;1118.9224406368;202.997333283033;431044.518774212;364852.235729705;66192.2830445079
348.071948462024;469811.605403992;399028.018088981;70783.5873150106;1312.46190164029;1109.56029945232;202.901602187969;456831.171386109;386206.815366476;70624.3560196328
371.553212705583;500488.442093846;424941.793921082;75546.648172764;1299.94363649703;1097.15730666504;202.786329831993;482998.234476651;407652.3221348;75345.9123418509
396.618545337623;532868.000801655;452240.161851084;80627.8389505713;1282.95320421585;1080.30693458664;202.646269629212;508843.033592335;428469.764913901;80373.2686784338
423.374809116188;566892.68225444;480845.031503521;86047.6507509188;1259.24001693272;1056.7657616581;202.474255274617;533130.501800355;447408.002622521;85722.4991778333
451.936075862474;602396.912896735;510569.31536741;91827.5975293252;1225.18790323629;1022.92763775142;202.260265484873;553706.61318278;462297.902496645;91408.7106861356
482.424112791085;639029.078214316;541038.962142748;97990.116071568;1175.14161995124;973.151716218121;201.989903733123;566916.653408857;469471.853307649;97444.8001012085
514.968901648575;676133.902141101;571575.544785091;104558.35735601;1101.16182706664;899.519991723943;201.641835342701;567064.096621848;463224.822149014;103839.274472834
549.70919287358;712627.641416469;601071.857300338;111555.78411613;995.1262228792;793.942938018667;201.183284860533;547030.032786259;436437.73164592;110592.301140339
586.793097141109;747011.171041586;628005.761612712;119005.409428874;855.905797772554;655.344050005933;200.561747766621;502239.613935989;384551.36479598;117688.249140009
626.378716812986;777764.457405839;650836.118486763;126928.338919075;698.83518840614;499.146275278047;199.688913128093;437735.488577599;312654.603410645;125080.885166955
668.634819986528;804082.139395667;668741.253066621;135340.886329047;552.486394972118;354.078769179531;198.407625792587;369411.641247188;236749.394091407;132662.247155781
713.741560015195;826253.066461416;682004.484827964;144248.581633452;437.753032991845;241.333291020611;196.419741971234;312442.532668982;172249.599616652;140192.93305233
761.891243568781;845232.84655381;691599.884490422;153632.962063389;356.450585409152;163.331444628271;193.119140780881;271576.579788199;124440.797461719;147135.78232648
813.28915050768;861989.291160582;698568.701356708;163420.589803874;299.239037832681;112.051434886612;187.187602946069;243367.862877677;91130.2162920994;152237.646585577
868.15440906664;877131.083790758;703724.37740875;173406.706382008;254.212449095645;78.5982197606305;175.614229335015;220695.658522013;68235.3910299801;152460.267492033
926.72093007926;890699.89379593;707629.178488138;183070.715307792;208.315322539993;56.4671683943766;151.848154145616;193050.169454023;52329.3068133788;140720.862640644
989.238404226138;901950.155242514;710656.802285356;191293.352957158;149.978980878946;41.4931672916811;108.485813587265;148364.967712151;41046.6345979107;107318.33311424
1055.97336655834;909879.738256488;713055.277177411;196824.461079077;90.7407964835862;31.1108772833676;59.6299192002185;95819.8643469579;32852.2578215012;62967.6065254567
1127.21033283465;914856.520428209;714991.702533653;199864.817894556;53.3155097419665;23.7408743257158;29.5746354162506;60097.7934814909;26760.9588504757;33336.8346310152
1203.25301251715;918087.356070973;716581.060127709;201506.295943264;33.9607461478148;18.3953469580239;15.5653991897909;40863.3701096882;22134.2566435403;18729.1134661478
1284.4256035967;920372.540203825;717904.282768802;202468.257435023;23.423757266529;14.4428406889631;8.98091657756584;30086.0735655642;18550.7543695725;11535.3191959916
1371.07417476858;922103.116798128;719019.610268482;203083.506529646;17.0727423562753;11.4701113694308;5.60263098684448;23407.9961371668;15726.3734803461;7681.62265682069
1463.56814085092;923475.310362588;719969.828639073;203505.481723515;12.9118056816137;9.20041436842121;3.71139131319252;18897.3074364678;13465.4333522484;5431.87408421945
1562.30183773637;924597.688530903;720786.973600605;203810.714930298;10.0181420470152;7.44434731422071;2.57379473279447;15651.3617307558;11630.3174897548;4021.04424100097
1667.69620359141;925536.136297454;721495.449915974;204040.68638148;7.91897545189193;6.06965604375962;1.84931940813231;13206.4452974538;10122.3423412836;3084.10295617017
1780.20057347109;926333.690527495;722114.142765046;204219.547762448;6.34876507885256;4.98227954918405;1.3664855296685;11302.0752342065;8869.45691065072;2432.61832355581
1900.294595;927020.09365628;722657.87509331;204362.21856297;5.1468890964082;4.11419205327177;1.03269704313644;9780.60553096895;7818.17692162429;1962.42860934465
