H [A/m];M [A/m];M1 [A/m];dM/dH;dM1/dH;dM/dlogH [A/m];dM1/dlogH [A/m]
23.3456201171729;41801.0396859088;41801.0396859088;1790.43493756733;1790.43493756733;41798.8138969611;41798.8138969611
25.0459672289077;44845.3823700298;44845.3823700298;1790.41328414699;1790.41328414699;44842.6324409465;44842.6324409465
26.8701568552501;48111.4132261405;48111.4132261405;1790.38833692839;1790.38833692839;48108.0154450762;48108.0154450762
28.8272089006176;51615.2685890484;51615.2685890484;1790.35959055953;1790.35959055953;51611.0699242838;51611.0699242838
30.9268002221386;55374.2576837651;55374.2576837651;1790.32646074523;1790.32646074523;55369.0687838761;55369.0687838761
33.179312477927;59406.9474829157;59406.9474829157;1790.28827145535;1790.28827145535;59400.533984185;59400.533984185
35.5958834603226;63733.2536068469;63733.2536068469;1790.2442399111;1790.2442399111;63725.3253293893;63725.3253293893
38.1884621679187;68374.5376723548;68374.5376723548;1790.19345891572;1790.19345891572;68364.7351790585;68364.7351790585
40.9698678886881;73353.7115166935;73353.7115166935;1790.13487599673;1790.13487599673;73341.589372519;73341.589372519
43.9538535863499;78695.3487433487;78695.3487433487;1790.06726870002;1790.06726870002;78680.354638158;78680.354638158
47.1551739033968;84425.8040541931;84425.8040541931;1789.98921521438;1789.98921521438;84407.2527286386;84407.2527286386
50.5896581170337;90573.3408479674;90573.3408479674;1789.8990592948;1789.8990592948;90550.381473724;90550.381473724
54.2742884087634;97168.2675760718;97168.2675760718;1789.79486818018;1789.79486818018;97139.8428681355;97139.8428681355
58.2272838346343;104243.083351319;104243.083351319;1789.67438184135;1789.67438184135;104207.87820305;104207.87820305
62.4681904113482;111832.633300722;111832.633300722;1789.53495141963;1789.53495141963;111789.010093044;111789.010093044
67.0179777636706;119974.274135564;119974.274135564;1789.37346407876;1789.37346407876;119920.191026533;119920.191026533
71.8991428110253;128708.050375337;128708.050375337;1789.18625063274;1789.18625063274;128640.957749766;128640.957749766
77.1358210059647;138076.881598657;138076.881598657;1788.96897113856;1788.96897113856;137993.590342969;137993.590342969
82.7539056745449;148126.760992801;148126.760992801;1788.71647202447;1788.71647202447;148023.274204418;148023.274204418
88.7811760486988;158906.965317653;158906.965317653;1788.4226060691;1788.4226060691;158778.262238894;158778.262238894
95.2474346236758;170470.276166111;170470.276166111;1788.08000336485;1788.08000336485;170310.033222395;170310.033222395
102.184654519728;182873.212056375;182873.212056375;1787.67977685266;1787.67977685266;182673.440389593;182673.440389593
109.627137576686;196176.270379996;196176.270379996;1787.21113943103;1787.21113943103;195926.84146099;195926.84146099
117.611683963147;210444.177474004;210444.177474004;1786.66089996296;1786.66089996296;210132.197115755;210132.197115755
126.177774138918;225746.143963989;225746.143963989;1786.01279104961;1786.01279104961;225355.118558277;225355.118558277
135.367764070452;242156.120846439;242156.120846439;1785.24655947332;1785.24655947332;241664.835070372;241664.835070372
145.22709466454;259753.049236914;259753.049236914;1784.33671620189;1784.33671620189;259134.037197266;259134.037197266
155.804516455827;278621.092805935;278621.092805935;1783.25078909473;1783.25078909473;277838.526914377;277838.526914377
167.152330659144;298849.835821023;298849.835821023;1781.946834584;1781.946834584;297856.5665114;297856.5665114
179.326647778567;320534.419978832;320534.419978832;1780.36982073878;1780.36982073878;319267.751759213;319267.751759213
192.387665051913;343775.577322021;343775.577322021;1778.44624939066;1778.44624939066;342151.1213406;342151.1213406
206.399964102551;368679.489909516;368679.489909516;1776.07595626337;1776.07595626337;366582.013616164;366582.013616164
221.432830270273;395357.360948445;395357.360948445;1773.11925234554;1773.11925234554;392626.814453585;392626.814453585
237.560595200208;423924.500075879;423924.500075879;1769.37611585807;1769.37611585807;420334.043216276;420334.043216276
254.863004383743;454498.573558056;454498.573558056;1764.55131253114;1764.55131253114;449718.848900963;449718.848900963
273.425611468794;487196.376922369;487196.376922369;1758.19357508016;1758.19357508016;480735.153346797;480735.153346797
293.340201289148;522127.895288513;522127.895288513;1749.58479889073;1749.58479889073;513223.557079039;513223.557079039
314.705243704569;559385.16150649;559385.16150649;1737.52832746778;1737.52832746778;546809.275739341;546809.275739341
337.626380495759;599020.630473284;599020.630473284;1719.92404151348;1719.92404151348;580691.728863835;580691.728863835
362.216947721649;641003.318880872;641003.318880872;1692.87704001105;1692.87704001105;613188.754300863;613188.754300863
388.598536121902;685125.743843318;685125.743843318;1648.78546436637;1648.78546436637;640715.617831843;640715.617831843
416.901592335569;730801.011362389;730801.011362389;1572.4055128673;1572.4055128673;655538.362111605;655538.362111605
447.266063908717;776635.232380529;776635.232380529;1434.49612786314;1434.49612786314;641601.436801642;641601.436801642
479.842091280326;819708.210096161;819708.210096161;1192.15999778358;1192.15999778358;572048.54647722;572048.54647722
514.790750168042;855371.468012445;855371.468012445;840.886452429109;840.886452429109;432880.567652125;432880.567652125
552.284848024631;880146.271424806;880146.271424806;499.744599991351;499.744599991351;276001.370457354;276001.370457354
592.509778503253;895319.962917022;895319.962917022;278.451723904832;278.451723904832;164985.369254701;164985.369254701
635.664438156587;904473.160623568;904473.160623568;159.933363558808;159.933363558808;101663.951689103;101663.951689103
681.962209902518;910266.781708113;910266.781708113;97.4714633121951;97.4714633121951;66471.8545228167;66471.8545228167
731.632018119224;914159.522803427;914159.522803427;62.8798943543998;62.8798943543998;46004.9440056332;46004.9440056332
784.919460586715;916916.629582974;916916.629582974;42.526636654714;42.526636654714;33379.9847035853;33379.9847035853
842.088022871823;918954.895179757;918954.895179757;29.8728223037085;29.8728223037085;25155.5458713312;25155.5458713312
903.420381161305;920514.271849939;920514.271849939;21.6315077492851;21.6315077492851;19542.3449759529;19542.3449759529
969.219799985053;921740.578138481;921740.578138481;16.0534172819481;16.0534172819481;15559.2898870863;15559.2898870863
1039.81163174062;922726.769144674;922726.769144674;12.1557283895191;12.1557283895191;12639.6677717016;12639.6677717016
1115.54492543359;923534.588297871;923534.588297871;9.35901298404087;9.35901298404087;10440.3994414139;10440.3994414139
1196.79415258846;924206.513961733;924206.513961733;7.30707745363052;7.30707745363052;8745.06756901598;8745.06756901598
1283.96105886387;924772.663592521;924772.663592521;5.77289934032813;5.77289934032813;7412.17794972222;7412.17794972222
1377.47665052781;925254.95189333;925254.95189333;4.60718651671799;4.60718651671799;6346.29185140561;6346.29185140561
1477.80332561511;925669.688007807;925669.688007807;3.70905701797291;3.70905701797291;5481.25679605644;5481.25679605644
1585.43716030488;926029.250621352;926029.250621352;3.0087023141698;3.0087023141698;4770.10845318007;4770.10845318007
1700.91036182324;926343.199390616;926343.199390616;2.45679714124341;2.45679714124341;4178.79171443863;4178.79171443863
1824.7939;926619.031134757;926619.031134757;2.01784064336569;2.01784064336569;3682.14329718579;3682.14329718579
