H [A/m];M [A/m];M1 [A/m];dM/dH;dM1/dH;dM/dlogH [A/m];dM1/dlogH [A/m]
8.99408983314033;12312.3330002795;12312.3330002795;1368.91408453523;1368.91408453523;12312.1362501609;12312.1362501609
9.60083967591117;13142.9200322457;13142.9200322457;1368.90950699151;1368.90950699151;13142.6807074561;13142.6807074561
10.2485214393691;14029.5360848765;14029.5360848765;1368.90429064729;1368.90429064729;14029.2449711431;14029.2449711431
10.9398964297609;14975.9602431623;14975.9602431623;1368.89834630032;1368.89834630032;14975.6061313965;14975.6061313965
11.6779122336757;15986.2263842442;15986.2263842442;1368.89157227553;1368.89157227553;15985.795638452;15985.795638452
12.4657152846933;17064.6403337605;17064.6403337605;1368.88385267538;1368.88385267538;17064.1163652653;17064.1163652653
13.3066642777915;18215.7981726085;18215.7981726085;1368.87505538409;1368.87505538409;18215.1608002393;18215.1608002393
14.2043444887012;19444.6057701945;19444.6057701945;1368.86502978944;1368.86502978944;19443.8304416654;19443.8304416654
15.1625830592596;20756.2996250854;20756.2996250854;1368.85360418245;1368.85360418245;20755.3564693832;20755.3564693832
16.1854653139272;22156.4690990013;22156.4690990013;1368.8405827874;1368.8405827874;22155.3217730014;22155.3217730014
17.2773521770329;23651.0801354074;23651.0801354074;1368.82574237031;1368.82574237031;23649.6844199204;23649.6844199204
18.4428987650028;25246.5005595207;25246.5005595207;1368.80882836339;1368.80882836339;25244.8026501481;25244.8026501481
19.6870742328385;26949.5270623418;26949.5270623418;1368.78955043542;1368.78955043542;26947.4614885557;26947.4614885557
21.0151829594579;28767.4139773582;28767.4139773582;1368.76757742641;1368.76757742641;28764.90106859;28764.90106859
22.4328871622188;30707.9039647948;30707.9039647948;1368.74253155267;1368.74253155267;30704.8467644508;30704.8467644508
23.9462310370397;32779.2607247113;32779.2607247113;1368.71398177353;1368.71398177353;32775.5412311755;32775.5412311755
25.561666527037;34990.3038667925;34990.3038667925;1368.68143619367;1368.68143619367;34985.7784537286;34985.7784537286
27.2860808295374;37350.4460713058;37350.4460713058;1368.64433335475;1368.64433335475;37344.939906806;37344.939906806
29.1268257587409;39869.7326823219;39869.7326823219;1368.60203224609;1368.60203224609;39863.0329262905;39863.0329262905
31.0917490892164;42558.8838808116;42558.8838808116;1368.55380083556;1368.55380083556;42550.7313906727;42550.7313906727
33.1892280138588;45429.3395915008;45429.3395915008;1368.49880288829;1368.49880288829;45419.4188057523;45419.4188057523
35.4282048589526;48493.3072832111;48493.3072832111;1368.43608279994;1368.43608279994;48481.2338778191;48481.2338778191
37.8182252086067;51763.8128276064;51763.8128276064;1368.36454812323;1368.36454812323;51749.1186483978;51749.1186483978
40.3694786011007;55254.7545855023;55254.7545855023;1368.28294940742;1368.28294940742;55236.8692463537;55236.8692463537
43.0928419706443;58980.9608928004;58980.9608928004;1368.18985689967;1368.18985689967;58959.1892892157;58959.1892892157
45.9999260197601;62958.2511191758;62958.2511191758;1368.08363357047;1368.08363357047;62931.7459330862;62931.7459330862
49.1031247199909;67203.5004712611;67203.5004712611;1367.96240381907;1367.96240381907;67171.2285269863;67171.2285269863
52.4156681519714;71734.7087073796;71734.7087073796;1367.82401708397;1367.82401708397;71695.40976977;71695.40976977
55.951678910142;76571.0729218736;76571.0729218736;1367.66600542096;1367.66600542096;76523.2091916304;76523.2091916304
59.7262323125779;81733.0645423242;81733.0645423242;1367.48553390823;1367.48553390823;81674.7586822923;81674.7586822923
63.7554206726299;87242.5106607488;87242.5106607488;1367.27934248331;1367.27934248331;87171.4696570205;87171.4696570205
68.0564219063924;93122.6797878119;93122.6797878119;1367.0436774943;1367.0436774943;93036.1012800186;93036.1012800186
72.647572768495;99398.372074188;99398.372074188;1366.77421083717;1366.77421083717;99292.8289398956;99292.8289398956
77.5484470284508;106096.013981439;106096.013981439;1366.46594402553;1366.46594402553;105967.311876446;105967.311876446
82.7799389208558;113243.757300784;113243.757300784;1366.11309385989;1366.11309385989;113086.758468703;113086.758468703
88.364352225217;120871.582304853;120871.582304853;1365.70895548088;1365.70895548088;120679.987179245;120679.987179245
94.3254953551915;129011.404665332;129011.404665332;1365.24573743431;1365.24573743431;128777.480465055;128777.480465055
100.688782862635;137697.185565405;137697.185565405;1364.71436184933;1364.71436184933;137411.428049766;137411.428049766
107.481343789209;146965.044162317;146965.044162317;1364.10422079835;1364.10422079835;146615.754719939;146615.754719939
114.732137327496;156853.37118788;156853.37118788;1363.40287718018;1363.40287718018;156426.126137339;156426.126137339
122.472076284712;167402.941979223;167402.941979223;1362.59569477347;1362.59569477347;166879.923875517;166879.923875517
130.73415887541;178657.026560959;178657.026560959;1361.66537705945;1361.66537705945;178016.177739635;178016.177739635
139.553609405041;190661.493485219;190661.493485219;1360.59138744464;1360.59138744464;189875.439043312;189875.439043312
148.968028444154;203464.902880441;203464.902880441;1359.34921379862;1359.34921379862;202499.572346692;202499.572346692
159.017553133504;217118.582421739;217118.582421739;1357.90942652538;1357.90942652538;215931.434382986;215931.434382986
169.745028303481;231676.677507108;231676.677507108;1356.23645985994;1356.23645985994;230214.396265138;230214.396265138
181.19618913743;247196.163494216;247196.163494216;1354.28701790363;1354.28701790363;245391.646642432;245391.646642432
193.4198561576;263736.802953607;263736.802953607;1352.00796573619;1352.00796573619;261505.186256623;261505.186256623
206.468143365046;281361.023807552;281361.023807552;1349.33350498053;1349.33350498053;278594.38355358;278594.38355358
220.396680420828;300133.68383276;300133.68383276;1346.18134171096;1346.18134171096;296693.898957551;296693.898957551
235.264849815781;320121.671546571;320121.671546571;1342.44741540077;1342.44741540077;315830.689569846;315830.689569846
251.136040039972;341393.270143357;341393.270143357;1337.99854291484;1337.99854291484;336019.655646887;336019.655646887
268.077915831215;364017.175300575;364017.175300575;1332.66199610606;1332.66199610606;357257.250423579;357257.250423579
286.162706654806;388061.001741879;388061.001741879;1326.21050154626;1326.21050154626;379511.986716504;379511.986716504
305.467514644372;413589.02475958;413589.02475958;1318.34030702806;1318.34030702806;402710.137043359;402710.137043359
326.074643316708;440658.760185001;440658.760185001;1308.63861505182;1308.63861505182;426713.869633494;426713.869633494
348.071948462024;469315.753957647;469315.753957647;1296.5345703645;1296.5345703645;451287.314155146;451287.314155146
371.553212705583;499585.572389026;499585.572389026;1281.22480978962;1281.22480978962;476043.194275433;476043.194275433
396.618545337623;531461.368363803;531461.368363803;1261.56035122658;1261.56035122658;500358.231359109;500358.231359109
423.374809116188;564884.440364032;564884.440364032;1235.87798872523;1235.87798872523;523239.607567441;523239.607567441
451.936075862474;599713.877579008;599713.877579008;1201.76420714619;1201.76420714619;543120.599889626;543120.599889626
482.424112791085;635680.1889289;635680.1889289;1155.77955005357;1155.77955005357;557575.924016672;557575.924016672
514.968901648575;672319.12538823;672319.12538823;1093.31646589991;1093.31646589991;563023.979598778;563023.979598778
549.70919287358;708892.950024255;708892.950024255;1009.12286993617;1009.12286993617;554724.118342885;554724.118342885
586.793097141109;744340.09827971;744340.09827971;899.471294846812;899.471294846812;527803.546892685;527803.546892685
626.378716812986;777347.190828472;777347.190828472;766.321189510172;766.321189510172;480007.283351983;480007.283351983
668.634819986528;806632.110535674;806632.110535674;620.587394394159;620.587394394159;414946.340736647;414946.340736647
713.741560015195;831355.997078466;831355.997078466;479.399999766027;479.399999766027;342167.703704288;342167.703704288
761.891243568781;851379.972830516;851379.972830516;357.758907286591;357.758907286591;272573.378770389;272573.378770389
813.28915050768;867172.874888239;867172.874888239;262.242825305499;262.242825305499;213279.244619443;213279.244619443
868.15440906664;879497.719743433;879497.719743433;191.580849023049;191.580849023049;166321.758772091;166321.758772091
926.72093007926;889132.23388648;889132.23388648;140.839642763694;140.839642763694;130519.044734001;130519.044734001
989.238404226138;896732.11577517;896732.11577517;104.721018809413;104.721018809413;103594.053535959;103594.053535959
1055.97336655834;902802.67040868;902802.67040868;78.9128126681027;78.9128126681027;83329.8284577242;83329.8284577242
1127.21033283465;907718.030180073;907718.030180073;60.2792170014455;60.2792170014455;67947.3562592113;67947.3562592113
1203.25301251715;911751.505871713;911751.505871713;46.6456910352093;46.6456910352093;56126.5682590596;56126.5682590596
1284.4256035967;915102.892379326;915102.892379326;36.5285764562096;36.5285764562096;46918.2388632954;46918.2388632954
1371.07417476858;917919.412245562;917919.412245562;28.915928621257;28.915928621257;39645.8829720573;39645.8829720573
1463.56814085092;920310.802691037;920310.802691037;23.1121482411871;23.1121482411871;33826.2038324251;33826.2038324251
1562.30183773637;922359.924710145;922359.924710145;18.6334390058874;18.6334390058874;29111.0560022464;29111.0560022464
1667.69620359141;924130.179860571;924130.179860571;15.1387586115906;15.1387586115906;25246.8502636365;25246.8502636365
1780.20057347109;925670.713238006;925670.713238006;12.3843257077155;12.3843257077155;22046.5837269279;22046.5837269279
1900.294595;927020.09365628;927020.09365628;10.193474677555;10.193474677555;19370.6048340271;19370.6048340271
