H [A/m];B [T]
1057.08392562;1.3790098
1034.27690335;1.37597246
1009.06995054;1.37293194
987.46442998;1.36989142
964.6574077;1.36685408
941.85038543;1.36381356
922.6447954;1.35767014
899.83777312;1.3546328
878.23225256;1.35159228
856.626732;1.34855494
836.21964025;1.34551442
814.61411969;1.3424739
794.20702795;1.33633048
775.00143792;1.33329314
755.79584788;1.33025262
736.59025785;1.3241092
717.38466782;1.32106868
698.17907779;1.31803134
680.17498947;1.31188792
662.17090115;1.3088474
642.96531112;1.30581006
624.9581499;1.29966665
608.1555633;1.29352005
590.14840208;1.29048271
573.34274258;1.28744219
556.54015597;1.28129877
540.93599819;1.27826143
525.3287675;1.27522091
509.72460971;1.26907749
494.12045192;1.26293408
479.71779585;1.25989356
465.31206688;1.25375014
449.70790909;1.2507128
437.70518354;1.2445662
424.50095628;1.24152886
411.29672902;1.23538544
399.29400348;1.22924203
387.29127793;1.22620151
374.08705067;1.22005809
363.28275394;1.21701757
351.2800284;1.21087415
339.27730285;1.20473074
329.67450783;1.20169339
317.66870939;1.19865287
305.66598385;1.19250946
294.86291628;1.18946894
285.26012126;1.18332552
274.45705369;1.18028818
266.05453123;1.17414158
256.45173621;1.17110424
246.8489412;1.16806372
237.24614618;1.1619203
227.64335117;1.15888296
219.2408287;1.15273955
210.83830624;1.14969902
202.43609107;1.1466585
194.03356861;1.14051509
186.8313187;1.13747775
178.42910353;1.13133433
171.22685362;1.12829381
162.82433116;1.12215039
155.62238855;1.11910987
148.42013864;1.11296645
142.41846858;1.10992911
135.21652596;1.10688859
129.21454861;1.10385125
124.4131511;1.09770593
118.41148104;1.09466668
112.40981097;1.09162775
106.40814091;1.08548369
101.6067434;1.08244476
95.60476605;1.07940551
90.80336854;1.07326178
86.00197104;1.07022253
81.20057353;1.0671836
77.59975586;1.06414435
72.79835836;1.0611051
69.1972334;1.05496137
65.59610845;1.05502692
61.9949835;1.05198767
58.39416583;1.04894874
54.79304088;1.04590949
52.39218848;1.04287056
48.79137082;1.03983131
46.39051842;1.03679206
43.98997331;1.03375313
40.38884835;1.03381869
37.98799596;1.03077944
36.7877234;1.03084499
34.38717829;1.02780575
33.18659845;1.02476681
30.78605334;1.02483237
28.38520094;1.02179312
27.18492839;1.01875419
24.78438328;1.01881974
22.38353088;1.0157805
21.18325832;1.01584605
19.98298577;1.0128068
18.78249811;1.01287236
16.38179936;1.00983342
15.18143462;1.00989898
13.9811006;1.00996453
13.9811006;1.00692529
12.78073586;1.00699084
11.58040185;1.0070564
10.38003711;1.00401715
10.38003711;1.0040827
9.1797031;1.00414826
7.97933835;1.00421381
7.97933835;1.00117488
6.77900434;1.00124043
6.77900434;1.00130599
6.77900434;0.99826674
5.5786396;1.0014371
5.5786396;0.99839785
5.5786396;0.9984634
4.37830559;0.99852896
4.37830559;0.99859451
4.37830559;0.99866007
4.37830559;0.99872562
4.37830559;0.99879118
4.37830559;0.99575225
4.37830559;0.9958178
4.37830559;0.99588336
4.37830559;0.9990534
4.37830559;0.99601447
4.37830559;0.99608002
4.37830559;0.99614558
4.37830559;0.99621113
4.37830559;0.99627669
4.37830559;0.99634224
4.37830559;0.99640779
4.37830559;0.99647335
4.37830559;0.9965389
4.37830559;0.99660446
4.37830559;0.99667001
4.37830559;0.99673557
4.37830559;0.99680112
4.37830559;0.99686668
4.37830559;0.99693223
3.17794085;0.99699779
3.17794085;0.99395854
3.17794085;0.99402409
3.17794085;0.99408965
3.17794085;0.9941552
3.17794085;0.99422076
1.97760683;0.99428631
1.97760683;0.99435187
1.97760683;0.99441742
0.77724209;0.99448298
0.77724209;0.99144373
-0.42309192;0.99150928
-0.42309192;0.99157484
-1.62345666;0.99164039
-2.82379067;0.98860146
-2.82379067;0.98866702
-4.02415542;0.98562777
-5.22448943;0.98569332
-6.42485417;0.98575888
-7.62518818;0.98271963
-8.82555292;0.98278518
-10.0259023;0.97974625
-13.62695043;0.976707
-14.82731517;0.97366807
-16.02764919;0.97373363
-18.42834794;0.97069438
-20.82904669;0.96765513
-23.22974545;0.96772068
-24.43011019;0.96468175
-26.83080894;0.9616425
-29.2315077;0.95860325
-31.63220645;0.95556432
-34.03290521;0.95252507
-37.63393797;0.94948614
-40.03463673;0.94644689
-42.43548912;0.94340765
-46.03630679;0.94036871
-49.63743174;0.93732947
-53.2385567;0.93118573
-56.83968165;0.92814648
-60.44049931;0.92200275
-64.04162427;0.9189635
-67.64274922;0.91281976
-72.44414673;0.90978051
-76.04527168;0.90363678
-80.84666919;0.89749305
-85.6480667;0.89134931
-90.4494642;0.88210077
-96.45113427;0.87595704
-101.25253177;0.8667085
-107.25420184;0.86056445
-113.2558719;0.85131623
-119.25784925;0.84517217
-125.25951931;0.83592364
-132.46146193;0.82667542
-139.66371184;0.81742675
-145.6653819;0.80507357
-152.86763181;0.79582509
-160.06957442;0.78347188
-167.27182433;0.77111869
-175.6740395;0.75876551
-182.87628941;0.74641227
-190.07823203;0.73095444
-198.48075449;0.70928732
-208.0835495;0.69382949
-215.28579941;0.67216206
-223.68801458;0.65049494
-233.2908096;0.62261822
-241.69333206;0.59474181
-252.49639963;0.55755099
-263.29977449;0.51415089
-272.90256951;0.46454181
-282.50536452;0.40251447
-293.30843209;0.33427498
-304.11149966;0.25672362
-313.71429468;0.17296329
-323.31862614;0.08609689
-335.32135169;0.01165161
-347.32407724;-0.06589975
-359.32680278;-0.14034821
-371.33260122;-0.20858452
-383.33532677;-0.26750897
-395.33805232;-0.32332733
-408.54227957;-0.36983066
-422.94493565;-0.41633716
-436.14916291;-0.45973758
-450.55489188;-0.5062409
-464.95754796;-0.54653525
-479.36327693;-0.58683278
-493.765933;-0.62091816
-509.37009079;-0.65500354
-524.97732148;-0.68287994
-541.77990808;-0.71075635
-558.58556759;-0.73863275
-575.39122709;-0.76650916
-592.19688659;-0.7881766
-610.20097491;-0.81295011
-627.00663441;-0.83772044
-645.01072273;-0.86249395
-663.01481105;-0.88416138
-681.02197226;-0.90272274
-699.02606058;-0.92439018
-717.0332218;-0.94295154
-737.43724065;-0.96151608
-757.84433239;-0.98318351
-777.04992242;-0.99864197
-797.45394127;-1.01720333
-817.86103302;-1.0326618
-839.46655358;-1.04812026
-861.07514703;-1.06357555
-881.47916588;-1.07903401
-901.88625763;-1.09759855
-923.49177819;-1.11305383
-945.09729875;-1.1285123
-966.70589221;-1.14397076
-990.7113433;-1.15632315
-1014.71986729;-1.17178161
-1038.72531838;-1.184134
-1065.1337729;-1.19648957
-1087.94079517;-1.20884195
-1113.14774798;-1.22119434
-1138.35470078;-1.23354673
-1164.7631553;-1.2459023
-1192.37003864;-1.25825469
-1218.77849315;-1.26750418
-1246.38537649;-1.27675049
-1272.79383101;-1.28599998
-1302.80371777;-1.29524948
-1331.61210282;-1.30449579
-1360.42048786;-1.31374528
-1389.22887291;-1.32299477
-1419.23568678;-1.33224109
-1449.24557354;-1.34149058
-1478.05395858;-1.35074007
-1508.06077245;-1.35998638
-1539.27216092;-1.36923587
-1569.27897479;-1.37848537
-1600.49036326;-1.38462878
-1632.89710766;-1.39387828
-1665.30692495;-1.40002169
-1698.91824395;-1.409268
-1733.72799177;-1.4154146
-1768.53773959;-1.42466091
-1802.1490586;-1.43080433
-1836.95880642;-1.43694775
-1870.56705253;-1.44309434
-1905.37680035;-1.44923776
-1942.58955159;-1.45538118
-1978.59772823;-1.46152459
-1990.60352667;-1.46456511
-1990.60352667;-1.46449956
-1990.60352667;-1.464434
-1990.60352667;-1.46436845
-1990.60352667;-1.46430289
-1990.60352667;-1.46423734
-1990.60352667;-1.46417179
-1990.60352667;-1.46410623
-1990.60352667;-1.46404068
-1990.60352667;-1.46397512
-1990.60352667;-1.46701246
-1990.60352667;-1.46384401
-1990.60352667;-1.46377846
-1978.59772823;-1.4637129
-1940.18654817;-1.46054127
-1905.37680035;-1.45736964
-1869.36862371;-1.45730409
-1835.7573047;-1.45102956
-1800.94755688;-1.45096401
-1767.33623788;-1.44779556
-1732.52649006;-1.44773
-1697.71674224;-1.44145547
-1664.10849613;-1.44138992
-1631.69867884;-1.43821829
-1599.28886155;-1.43815273
-1568.08054597;-1.4349811
-1536.8691575;-1.43181265
-1506.86234363;-1.42864102
-1478.05395858;-1.42857547
-1448.04407182;-1.42540702
-1418.03725796;-1.42223539
-1389.22887291;-1.41906694
-1360.42048786;-1.41589531
-1331.61210282;-1.41272686
-1302.80371777;-1.40955523
-1272.79383101;-1.4063836
-1246.38537649;-1.40631804
-1219.97692197;-1.40314959
-1192.37003864;-1.39997796
-1165.96158412;-1.39680951
-1138.35470078;-1.39363788
-1114.3461768;-1.39046943
-1089.13922399;-1.3872978
-1065.1337729;-1.38412617
-1039.92682009;-1.38095772
-1014.71986729;-1.37778609
-991.91284502;-1.37461764
-967.90432103;-1.37144601
-946.29880047;-1.36827756
-923.49177819;-1.36510593
-903.08468645;-1.36193747
-882.6806676;-1.35876584
-861.07514703;-1.35249132
-840.66805529;-1.34931969
-819.06253473;-1.34615124
-797.45394127;-1.34297961
-777.04992242;-1.33670508
-757.84433239;-1.33353345
-737.43724065;-1.330365
-717.0332218;-1.32719337
-700.22756229;-1.32091884
-682.22040108;-1.31775039
-664.21631276;-1.31457876
-646.21222444;-1.31141031
-627.00663441;-1.30823868
-610.20097491;-1.30196416
-592.19688659;-1.29879253
-576.58965591;-1.29562407
-558.58556759;-1.29245244
-541.77990808;-1.28617792
-526.1757503;-1.28300629
-509.37009079;-1.27983784
-493.765933;-1.27666621
-479.36327693;-1.27039168
-464.95754796;-1.26722323
-450.55489188;-1.2609487
-436.14916291;-1.25777707
-422.94493565;-1.25150255
-409.74378129;-1.24833092
-396.53955403;-1.24516247
-384.53375559;-1.23888794
-371.33260122;-1.23571631
-359.32680278;-1.22944178
-347.32407724;-1.22627015
-335.32135169;-1.21999563
-323.31862614;-1.21682718
-313.71429468;-1.21055265
-304.11149966;-1.20427494
-293.30843209;-1.20110649
-283.70563708;-1.19483197
-272.90256951;-1.18855744
-263.29977449;-1.18538581
-252.49639963;-1.17911129
-242.89360461;-1.17593966
-233.2908096;-1.16966513
-223.68801458;-1.1633906
-215.28579941;-1.16022215
-208.0835495;-1.15394445
-198.48075449;-1.150776
-190.07823203;-1.14450147
-182.87628941;-1.13822694
-175.6740395;-1.13194924
-167.27182433;-1.12878079
-160.06957442;-1.12250626
-152.86763181;-1.11933463
-145.6653819;-1.1130601
-138.46343928;-1.10678558
-132.46146193;-1.10051105
-125.25951931;-1.09733942
-119.25784925;-1.09417097
-113.2558719;-1.09099934
-107.25420184;-1.08472481
-101.25253177;-1.08155318
-96.45113427;-1.07527866
-90.4494642;-1.07211021
-85.6480667;-1.06583568
-80.84666919;-1.06266405
-76.04527168;-1.0594956
-71.24387417;-1.05632397
-67.64274922;-1.05315234
-64.04162427;-1.04998389
-60.44049931;-1.04681226
-56.83968165;-1.04364381
-53.2385567;-1.04047218
-49.63743174;-1.03730373
-46.03630679;-1.0341321
-43.63576168;-1.03096047
-40.03463673;-1.02779202
-37.63393797;-1.02462039
-35.23323922;-1.02455483
-31.63220645;-1.0182803
-30.43184171;-1.01821475
-26.83080894;-1.0150463
-24.43011019;-1.01187467
-23.22974545;-1.01180911
-20.82904669;-1.00864066
-18.42834794;-1.00546903
-17.22801393;-1.00540348
-14.82731517;-1.00223185
-13.62695043;-1.00216629
-10.0259023;-0.99899784
-8.82555292;-0.99582621
-7.62518818;-0.99576066
-6.42485417;-0.9956951
-5.22448943;-0.99252665
-4.02415542;-0.9924611
-2.82379067;-0.99239554
-2.82379067;-0.99232999
-1.62345666;-0.98915836
-1.62345666;-0.9890928
-0.42309192;-0.98902725
0.77724209;-0.98896169
0.77724209;-0.98579324
0.77724209;-0.98572769
1.97760683;-0.98566213
1.97760683;-0.98559658
1.97760683;-0.98553102
3.17794085;-0.98546547
3.17794085;-0.98229384
3.17794085;-0.98222828
3.17794085;-0.98216273
4.37830559;-0.98209718
4.37830559;-0.98203162
4.37830559;-0.98196607
4.37830559;-0.98190051
4.37830559;-0.98183496
4.37830559;-0.9817694
4.37830559;-0.98170385
4.37830559;-0.98163829
4.37830559;-0.98157274
4.37830559;-0.98150718
4.37830559;-0.98144163
4.37830559;-0.98137607
4.37830559;-0.98131052
4.37830559;-0.98124496
4.37830559;-0.98117941
4.37830559;-0.98111385
4.37830559;-0.9810483
4.37830559;-0.98098274
4.37830559;-0.98091719
4.37830559;-0.98085163
4.37830559;-0.98078608
4.37830559;-0.98072053
4.37830559;-0.98065497
4.37830559;-0.98058942
4.37830559;-0.98052386
5.5786396;-0.98045831
5.5786396;-0.98039275
5.5786396;-0.9803272
6.77900434;-0.97715557
6.77900434;-0.97709001
6.77900434;-0.97702446
7.97933835;-0.9769589
7.97933835;-0.97689335
9.1797031;-0.97682779
10.38003711;-0.97676224
10.38003711;-0.97359379
11.58040185;-0.97352823
12.78073586;-0.9703566
12.78073586;-0.97029105
15.18143462;-0.97022549
15.18143462;-0.97015994
16.38179936;-0.96699149
18.78249811;-0.96692593
19.98298577;-0.9637543
21.18325832;-0.96368875
22.38353088;-0.9605203
24.78438328;-0.96045474
25.98465583;-0.95728311
28.38520094;-0.95411466
30.78605334;-0.95404911
31.98632589;-0.9477714
34.38717829;-0.94770585
36.7877234;-0.9445374
37.98799596;-0.94136577
40.38884835;-0.93819731
42.78939346;-0.93502568
46.39051842;-0.93185723
48.79137082;-0.9286856
51.19191593;-0.92241108
54.79304088;-0.91923945
58.39416583;-0.916071
60.79471094;-0.90979647
65.59610845;-0.90662484
69.1972334;-0.90035031
72.79835836;-0.89717868
76.39917602;-0.89090416
81.20057353;-0.88462963
86.00197104;-0.8783551
90.80336854;-0.87518347
95.60476605;-0.86580605
100.40616356;-0.85642545
106.40814091;-0.85015092
112.40981097;-0.8438764
118.41148104;-0.8344958
124.4131511;-0.8251152
129.21454861;-0.81573777
135.21652596;-0.80325428
142.41846858;-0.79387367
148.42013864;-0.78449307
155.62238855;-0.7689035
162.82433116;-0.75952608
170.02658107;-0.7439365
178.42910353;-0.73145301
186.8313187;-0.71586343
194.03356861;-0.70027386
202.43609107;-0.68158139
210.83830624;-0.66288574
219.2408287;-0.6410872
228.84362372;-0.61618576
237.24614618;-0.58817824
246.8489412;-0.55396175
256.45173621;-0.51663919
266.05453123;-0.46689869
275.65732625;-0.4140521
285.26012126;-0.35810263
294.86291628;-0.28973521
305.66598385;-0.22136461
318.87021111;-0.13747317
329.67450783;-0.05358173
337.12468662;0
