H [A/m];B [T]
1478.12129715;1.49401633
1442.11004762;1.49099315
1403.69886755;1.4879668
1370.09062145;1.48494045
1329.27643796;1.48191728
1295.66819185;1.47578804
1257.25701178;1.47276169
1226.04869621;1.46973851
1187.63751614;1.46671216
1156.42612767;1.46368899
1120.41795103;1.46066264
1091.60956598;1.4545334
1057.99824698;1.45150704
1029.18986193;1.4453778
995.58161582;1.44235463
966.77323078;1.4362222
933.16191177;1.43009295
909.15646068;1.42706978
880.34807563;1.42094054
856.33955165;1.41791419
829.93109713;1.41178494
805.92564604;1.40565569
779.51719152;1.39952645
755.51174043;1.39960617
729.10328591;1.39037085
707.49776535;1.3842416
685.88917189;1.38121525
664.28365133;1.37508601
637.87519681;1.36895676
616.26967625;1.36282751
592.26422516;1.35669827
575.45856565;1.35056902
553.85304509;1.34443977
534.64745506;1.34141342
513.0388616;1.33528418
496.236275;1.32915493
477.03068496;1.32302568
460.22502546;1.31689644
441.01943543;1.31387008
424.21377593;1.30774084
405.0081859;1.29850552
390.60552982;1.29237627
371.39993979;1.28624702
356.99421082;1.28011778
340.18855132;1.27398853
325.78589524;1.26785928
311.38016627;1.26172686
296.97689561;1.25559761
282.57270309;1.24636547
272.96990807;1.24333912
258.56571555;1.2341038
246.56206813;1.22797455
234.55872801;1.2218453
222.55508059;1.21571606
210.55174047;1.20648073
200.94894545;1.20035149
188.94529804;1.19422224
179.34250302;1.18809299
169.73970801;1.17885767
162.53776539;1.17272843
152.93497037;1.16659918
145.73272047;1.16046993
136.12992545;1.15434069
131.32852794;1.15131433
124.12658533;1.14518509
116.92433542;1.13905584
109.7223928;1.13292659
104.92099529;1.12679735
97.71874539;1.1206681
92.91734788;1.11764175
88.11595037;1.1115125
83.31455286;1.10848615
78.51315536;1.10235691
73.71175785;1.09933374
66.50981523;1.09320131
61.70841772;1.08707206
56.90702021;1.08404889
54.50616782;1.08102254
49.70477031;1.0748933
47.3042252;1.07187012
42.50282769;1.06884377
40.10197529;1.06581742
35.30057778;1.06279425
32.90003267;1.0597679
30.49918028;1.05674473
28.09848152;1.05371838
25.69778277;1.05069521
23.29708401;1.04766886
20.89638526;1.04774858
20.89638526;1.04472223
18.49568651;1.04480196
16.09498775;1.04177879
16.09498775;1.04185851
13.694289;1.03883216
13.694289;1.03580899
11.29359024;1.03588871
11.29359024;1.03596844
8.89289149;1.03294209
8.89289149;1.03302181
8.89289149;1.03310154
8.89289149;1.03007837
6.49219274;1.03015809
6.49219274;1.03023782
6.49219274;1.03031754
6.49219274;1.03039727
6.49219274;1.02737092
6.49219274;1.02745064
6.49219274;1.02753036
6.49219274;1.02761009
6.49219274;1.02458692
6.49219274;1.02776954
6.49219274;1.02784926
4.09149398;1.02482609
4.09149398;1.02800871
4.09149398;1.02808844
4.09149398;1.02816816
4.09149398;1.02824789
4.09149398;1.02832761
4.09149398;1.02840734
4.09149398;1.02538417
6.49219274;1.02856679
6.49219274;1.02864651
6.49219274;1.02872624
4.09149398;1.02880596
4.09149398;1.02578279
4.09149398;1.02896541
4.09149398;1.02594224
4.09149398;1.02602197
4.09149398;1.02610169
-0.70990353;1.02307534
-0.70990353;1.02315506
-3.11060228;1.02012871
-3.11060228;1.02020844
-5.51130103;1.02028816
-5.51130103;1.01726499
-7.91199979;1.01423864
-10.31269854;1.01431837
-10.31269854;1.0112952
-12.7133973;1.00826885
-15.11409605;1.00834857
-17.5147948;1.0053254
-19.91549356;1.00229905
-22.31619231;0.9992727
-27.11758982;0.99624953
-29.51844222;0.99012028
-31.91898733;0.98709393
-34.31983973;0.98407076
-39.12123723;0.97794151
-41.52178234;0.97491516
-46.32317985;0.96567984
-48.72403225;0.96265667
-53.52542976;0.95963032
-58.32682727;0.95350107
-63.12822477;0.94426575
-67.92962228;0.94124258
-75.1315649;0.93511333
-79.93296241;0.92587801
-84.73435992;0.91664269
-89.53575742;0.91051344
-96.73800733;0.90127812
-103.93994995;0.8889399
-111.14219985;0.87970776
-118.34414247;0.86736636
-125.54639238;0.85502814
-132.74833499;0.84268992
-139.9505849;0.82724563
-149.55337992;0.81490741
-159.15617493;0.79635704
-168.75896995;0.77780985
-180.76231007;0.75615659
-190.36510509;0.7376094
-199.96790011;0.71285006
-211.97154752;0.68498782
-223.97488765;0.65091662
-235.97853506;0.61063644
-247.98187519;0.56414411
-259.9855226;0.51144598
-274.38971512;0.44011777
-288.79390765;0.3594745
-303.19810017;0.2633104
-315.2014403;0.16714312
-332.0070998;0.06477005
-344.00982535;-0.02829116
-360.81548485;-0.11203732
-375.21814092;-0.19268058
-392.02380042;-0.27332384
-406.4295294;-0.34465206
-425.63511943;-0.4128742
-440.0377755;-0.46246942
-459.24336554;-0.51516945
-478.44895557;-0.56786948
-497.6545456;-0.61125542
-516.86013563;-0.65153655
-538.46565619;-0.69181769
-555.2713157;-0.72588953
-579.27983968;-0.75685657
-596.08242629;-0.78782361
-615.28801632;-0.81879081
-636.89660978;-0.84354856
-663.3019914;-0.87141095
-682.50758143;-0.89306422
-708.91603595;-0.91782197
-730.52155651;-0.93947492
-756.93001103;-0.96112786
-780.93853502;-0.97967633
-807.34391664;-1.00443408
-831.35244063;-1.02298254
-860.16082568;-1.041531
-886.56928019;-1.05697466
-917.77759577;-1.0786276
-944.18605029;-1.09407126
-975.39436587;-1.11261972
-1004.20275091;-1.12806338
-1040.21400045;-1.14971664
-1069.0223855;-1.16205486
-1105.03056213;-1.17749916
-1136.24195061;-1.19294345
-1172.25012725;-1.20838774
-1203.46151572;-1.22072596
-1241.87269578;-1.23617025
-1275.48094189;-1.24850847
-1311.49219142;-1.26395277
-1345.10043753;-1.27629098
-1383.5116176;-1.29173528
-1417.1229366;-1.3009706
-1460.33397772;-1.31641171
-1496.34522726;-1.32564704
-1539.55934128;-1.33798525
-1575.56751791;-1.35032665
-1621.18156246;-1.35955879
-1659.59274253;-1.37189701
-1702.80685655;-1.38113233
-1741.21803661;-1.39347055
-1789.23201169;-1.40581195
-1825.24018833;-1.4119412
-1873.25416341;-1.42117334
-1914.0683469;-1.43040866
-1964.48225251;-1.44274688
-2007.69329363;-1.4488793
-2060.51020267;-1.45811145
-2103.72124379;-1.46424069
-2156.53815283;-1.47347602
-2204.55212791;-1.48271134
-2257.36596405;-1.48573451
-2305.37993913;-1.49186376
-2362.99670922;-1.50109908
-2411.0106843;-1.50722832
-2468.6274544;-1.51335757
-2519.0444329;-1.51948682
-2581.46106406;-1.52561924
-2634.27797309;-1.53485139
-2696.69460425;-1.54098063
-2747.10850986;-1.54400698
-2809.52821391;-1.55013623
-2864.74505347;-1.55626548
-2929.56161516;-1.56239472
-2979.97859367;-1.56852397
-3044.79515535;-1.57155032
-3102.42421702;-1.57767957
-3167.23156003;-1.58070592
-3224.84833012;-1.58683516
-3294.48011734;-1.58985834
-3354.49374508;-1.59599076
-3428.91924757;-1.60212001
-3491.32973293;-1.60514318
-3563.35837779;-1.61127243
-3625.76886316;-1.61429878
-3697.79750801;-1.62042802
-3757.81113574;-1.6203483
-3832.23663824;-1.62647754
-3899.44083888;-1.62950389
-3976.263199;-1.63563314
-4002.69009089;-1.63865631
-4007.48380616;-1.63857659
-4002.69009089;-1.63849686
-4002.69009089;-1.63841714
-4000.26250431;-1.63833741
-3997.86564667;-1.63825769
-3997.86564667;-1.63817796
-3995.46878903;-1.63809824
-3993.0719314;-1.63801851
-3993.0719314;-1.63793879
-3993.0719314;-1.63785906
-3990.67507376;-1.63777934
-3988.27821613;-1.63769961
-3988.27821613;-1.63761989
-3985.88135849;-1.63754016
-3921.04328654;-1.63435436
-3851.44222827;-1.63117174
-3774.61986814;-1.62798594
-3709.78179619;-1.62790622
-3637.78388028;-1.6247236
-3575.34266597;-1.6215378
-3500.91716348;-1.618352
-3436.10982047;-1.61516938
-3361.68431798;-1.61198358
-3301.67069025;-1.61190385
-3232.03890303;-1.60561516
-3174.42213294;-1.60553543
-3107.2179323;-1.60235281
-3051.99801984;-1.59916701
-2987.17838526;-1.59598439
-2934.36454912;-1.58969251
-2871.94484507;-1.58961279
-2816.73107839;-1.58643017
-2754.31137434;-1.58324437
-2703.89746873;-1.58006175
-2643.88076811;-1.57687595
-2591.06385907;-1.57369332
-2528.64722792;-1.57050752
-2480.63325284;-1.56732172
-2420.61347932;-1.5641391
-2372.59950424;-1.5609533
-2314.98273414;-1.55466461
-2266.96875906;-1.55458488
-2214.15492292;-1.54829619
-2168.54087837;-1.54821646
-2118.12697276;-1.54503384
-2072.51292821;-1.54184804
-2019.69909207;-1.53866224
-1976.48497805;-1.53547962
-1926.07107244;-1.53229382
-1887.65989238;-1.5291112
-1839.6459173;-1.5228225
-1801.23473724;-1.5196367
-1755.62069269;-1.5164509
-1719.60944315;-1.51326828
-1673.9984715;-1.51008248
-1637.98722197;-1.50379378
-1589.97324689;-1.50371406
-1553.96199735;-1.49742536
-1510.75095623;-1.49424274
-1477.13963722;-1.49105694
-1433.9285961;-1.48476824
-1397.91734657;-1.48158244
-1361.90609703;-1.47839982
-1328.29785093;-1.47211113
-1289.88667086;-1.46892533
-1256.27535186;-1.46573953
-1220.26410233;-1.45945083
-1186.65585622;-1.45626821
-1150.64460668;-1.45308241
-1121.83622164;-1.44679371
-1083.42504157;-1.44361109
-1054.61665652;-1.43731922
-1021.00841042;-1.4341366
-989.79702194;-1.4278479
-956.18877583;-1.4215592
-932.18025185;-1.41526733
-900.97193627;-1.41208471
-874.56348175;-1.40579601
-843.35516617;-1.39950731
-821.74964561;-1.39632151
-792.94126056;-1.39003282
-768.93273658;-1.38374412
-742.52735495;-1.37745542
-720.9187615;-1.37426962
-694.51337987;-1.36798093
-675.30778984;-1.36169223
-648.89933532;-1.35540354
-627.29381476;-1.35221773
-605.68522131;-1.34592904
-588.8826347;-1.33964034
-567.27404124;-1.33335165
-548.06845121;-1.32706295
-526.46293065;-1.32077425
-509.65727115;-1.31448238
-488.05175058;-1.30819368
-468.84616055;-1.30190499
-449.64057052;-1.29251339
-432.83491102;-1.28932759
-416.03232441;-1.2830389
-401.62659544;-1.2767502
-384.82093594;-1.26735543
-368.01834933;-1.26416963
-351.21268983;-1.25477804
-339.20996428;-1.24538326
-322.40430478;-1.23909457
-310.40157924;-1.23280587
-293.59530516;-1.22651718
-281.59165774;-1.22022848
-267.18746522;-1.21083371
-255.18412509;-1.20764791
-240.77993257;-1.19825631
-231.17713755;-1.19507051
-216.77294503;-1.18567701
-207.17015001;-1.179388
-195.1665026;-1.17309867
-185.56370758;-1.16680965
-173.56036746;-1.16052064
-166.35811755;-1.15423163
-154.35477743;-1.14794229
-147.15252752;-1.14165328
-137.5497325;-1.13536426
-130.34778989;-1.12907525
-120.74499487;-1.12278592
-115.94359736;-1.1164969
-106.34080235;-1.11020789
-101.53940484;-1.10702336
-94.33715493;-1.10073435
-89.53575742;-1.09754982
-82.33381481;-1.0912608
-77.5324173;-1.08497179
-70.33016739;-1.08178726
-65.52876988;-1.07860305
-60.72737238;-1.07541852
-55.92597487;-1.06912951
-51.12457736;-1.06594498
-48.72403225;-1.06276045
-43.92263474;-1.05957624
-39.12123723;-1.05639171
-36.72038484;-1.0532075
-34.31983973;-1.05002297
-29.51844222;-1.04683844
-27.11758982;-1.04365423
-24.71689107;-1.04046971
-19.91549356;-1.03728518
-17.5147948;-1.03410097
-17.5147948;-1.03091644
-12.7133973;-1.03083671
-12.7133973;-1.0276525
-10.31269854;-1.02757278
-7.91199979;-1.02438825
-5.51130103;-1.02120372
-5.51130103;-1.021124
-3.11060228;-1.01793979
-3.11060228;-1.01786006
-0.70990353;-1.01778034
-0.70990353;-1.01770061
4.09149398;-1.01141128
4.09149398;-1.01133155
4.09149398;-1.01125183
4.09149398;-1.00806762
4.09149398;-1.00798789
4.09149398;-1.01101265
6.49219274;-1.00782844
6.49219274;-1.00774872
6.49219274;-1.00766899
6.49219274;-1.00758927
6.49219274;-1.00750954
6.49219274;-1.01053431
6.49219274;-1.00735009
6.49219274;-1.00727037
6.49219274;-1.00719065
6.49219274;-1.00711092
6.49219274;-1.0070312
6.49219274;-1.01005596
6.49219274;-1.00687175
6.49219274;-1.00679202
6.49219274;-1.0067123
6.49219274;-1.00973706
6.49219274;-1.00655285
6.49219274;-1.00957761
6.49219274;-1.00949788
6.49219274;-1.00941816
6.49219274;-1.00933843
6.49219274;-1.00615422
8.89289149;-1.0060745
8.89289149;-1.00599477
8.89289149;-1.00591505
11.29359024;-1.00583532
11.29359024;-1.0057556
11.29359024;-1.00567587
13.694289;-1.00249134
13.694289;-1.00241162
16.09498775;-1.00233189
16.09498775;-0.99914768
18.49568651;-0.99906796
18.49568651;-0.99588343
20.89638526;-0.9926989
23.29708401;-0.99261918
25.69778277;-0.99253945
28.09848152;-0.98935524
28.09848152;-0.98617071
32.90003267;-0.98298619
35.30057778;-0.97980197
37.70143018;-0.97661745
40.10197529;-0.97343324
44.9033728;-0.97024871
47.3042252;-0.96706418
52.10562271;-0.96077516
56.90702021;-0.95759064
59.30756532;-0.95130162
64.10896283;-0.94811741
68.91036034;-0.93872359
73.71175785;-0.93553906
80.91400775;-0.92925005
85.71540526;-0.91985623
90.51680277;-0.91356722
95.31820028;-0.9041734
100.11959779;-0.89477958
104.92099529;-0.88849044
112.12293791;-0.87909669
119.32518782;-0.8697029
126.52713044;-0.85720444
133.72938034;-0.84470598
140.93132296;-0.83220751
148.13357287;-0.81970908
157.73636788;-0.80410597
164.9383105;-0.78850287
174.54110551;-0.76669015
184.14390053;-0.74798224
196.14754795;-0.72306504
205.75034296;-0.69814784
217.75368309;-0.66702135
227.3564781;-0.63279006
241.76067063;-0.59234948
251.36346564;-0.5425948
265.76765817;-0.48352635
277.77130558;-0.41514476
292.1754981;-0.3219241
304.17883823;-0.22559737
318.58303075;-0.12616775
332.98875972;-0.04226214
340.36092583;0
