H [A/m];B [T]
5.76275348;1.01093303
5.76275348;1.01089089
5.76275348;1.01084874
5.76275348;1.0108066
5.76275348;1.01076445
5.76275348;1.01072231
5.76275348;1.01068017
5.76275348;1.01063802
5.76275348;1.01059588
5.76275348;1.01055373
5.76275348;1.01051159
5.76275348;1.01046944
5.76275348;1.0104273
5.76275348;1.01038515
5.76275348;1.01034301
5.76275348;1.01030086
5.76275348;1.01025872
5.76275348;1.01021657
5.76275348;1.01017443
5.76275348;1.01013228
1.26140875;1.01009014
1.26140875;1.00694351
1.26140875;1.00690136
1.26140875;1.00685922
1.26140875;1.00371227
-7.74121926;1.00056532
-7.74121926;0.99741869
-7.74121926;0.99427174
-12.242564;0.9942296
-12.242564;0.99108297
-16.74381654;0.98483122
-21.24514591;0.98168459
-21.24514591;0.97853764
-25.74647528;0.9722862
-30.24780465;0.96913925
-34.7490572;0.96288782
-39.25038657;0.95663639
-43.75171594;0.95348944
-52.75429785;0.9441332
-57.25562722;0.93477696
-61.75695659;0.92852553
-70.75953851;0.91916929
-75.26086788;0.90981315
-84.26368026;0.89735227
-93.26649265;0.88799606
-97.76751473;0.87708752
-106.77032711;0.86617897
-115.77237127;0.85061341
-124.77518365;0.83815256
-138.27901811;0.81948223
-147.2818305;0.8039167
-156.28464288;0.78214189
-169.78847734;0.76036675
-178.79128973;0.73548713
-192.29512419;0.70439822
-205.79895865;0.67020451
-219.30279312;0.62980151
-232.80662758;0.58008441
-246.31046204;0.50863433
-264.31608681;0.41855733
-282.32094335;0.30674416
-295.82477782;0.1887252
-318.33142466;0.06760016
-336.33704943;-0.0504188
-354.34190597;-0.16222879
-376.84855282;-0.25230897
-394.85417759;-0.33307092
-417.36082443;-0.40762708
-444.36849336;-0.48218007
-466.87514021;-0.54431828
-489.38178705;-0.60024435
-516.38945598;-0.64685537
-543.39712491;-0.6903635
-570.40479383;-0.73076554
-597.41323098;-0.77737974
-624.42089991;-0.8146789
-651.42856883;-0.84887197
-682.93802806;-0.88306505
-709.94569699;-0.91725813
-741.45515622;-0.94524223
-772.96154256;-0.97322634
-804.47407468;-0.99810755
-840.48071487;-1.02919455
-871.993247;-1.05407576
-912.50167749;-1.08205987
-948.51599992;-1.103835
-984.52264011;-1.12871303
-1020.53696254;-1.14738527
-1061.04539303;-1.16916041
-1101.56150577;-1.18782947
-1137.56814596;-1.20649852
-1173.58246838;-1.22517076
-1218.59268918;-1.24383982
-1263.61059222;-1.25940599
-1308.62081302;-1.27807504
-1353.63103382;-1.29674728
-1398.64893685;-1.31231345
-1448.16094795;-1.32787643
-1493.17116875;-1.34344259
-1547.19265239;-1.35590268
-1596.70466349;-1.36836595
-1650.7184649;-1.38082603
-1704.73226631;-1.3963922
-1758.75374995;-1.40885229
-1812.76755135;-1.42131237
-1875.78493337;-1.43377564
-1938.80231538;-1.44312965
-2001.81969739;-1.45558974
-2060.3352891;-1.46184404
-2132.35625172;-1.47430412
-2190.87952566;-1.48366131
-2258.39869798;-1.49301533
-2321.41607999;-1.50237252
-2388.93525231;-1.51172971
-2460.95621493;-1.51798083
-2528.47538724;-1.52733484
-2595.99455956;-1.53669203
-2663.51373188;-1.54294315
-2744.5382751;-1.55230034
-2821.06102803;-1.55855145
-2893.08199064;-1.56480257
-2969.60474357;-1.56795079
-3055.1310771;-1.5773048
-3131.65383002;-1.5835591
-3208.17658294;-1.58981021
-3289.19344393;-1.59606133
-3370.21798716;-1.60231245
-3451.24253039;-1.60856356
-3536.76886392;-1.61481468
-3622.29519745;-1.6210658
-3707.82153098;-1.62731691
-3797.84197257;-1.63046513
-3892.37188671;-1.63671625
-3986.90180085;-1.64296736
-4076.92224244;-1.64921848
-4175.95394689;-1.6523667
-4274.98565133;-1.65861782
-4374.00967353;-1.66176604
-4477.54316827;-1.66801715
-4576.57487271;-1.67116219
-4680.10068522;-1.67741331
-4788.13597027;-1.68366761
-4900.66536338;-1.68681265
-5008.70064843;-1.69306376
-5116.72825124;-1.69621198
-5224.76353629;-1.69935702
-5337.2929294;-1.70560814
-5445.32053221;-1.71186243
-5557.85760757;-1.71190458
-5670.38700068;-1.71504962
-5787.42586633;-1.72130074
-5904.45704975;-1.72134288
-6021.48823317;-1.73070007
-6143.02888913;-1.73384829
-6269.06365315;-1.74009941
-6395.09841718;-1.74324445
-6525.63497151;-1.74639267
-6656.17920807;-1.75264379
-6782.2139721;-1.75578883
-6908.24873612;-1.75893705
-7034.28350015;-1.76208527
-7169.32952701;-1.76833638
-7304.36787165;-1.77148142
-7439.40621628;-1.77152357
-7578.94635121;-1.78088076
-7713.97701361;-1.78402898
-7858.01893885;-1.7902801
-7979.55191257;-1.79032224
-7993.07264795;-1.79346728
-8002.06086409;-1.79350943
-7997.6051672;-1.79355157
-7997.6051672;-1.79359372
-7993.07264795;-1.79363586
-7988.54012871;-1.79367801
-7984.08443182;-1.79372015
-7979.55191257;-1.7937623
-7975.09621568;-1.79380444
-7975.09621568;-1.79384659
-7970.56369644;-1.79388873
-7966.03117719;-1.79393087
-7966.03117719;-1.79397302
-7961.5754803;-1.79401516
-7912.02505802;-1.79095441
-7763.52743589;-1.78789048
-7619.45478171;-1.78172366
-7475.41285647;-1.7817658
-7335.87272153;-1.77870187
-7196.3325866;-1.77564112
-7061.29424197;-1.76947429
-6930.75768764;-1.76641036
-6800.22113331;-1.76334961
-6669.67689675;-1.75407671
-6539.14034242;-1.75411885
-6408.60378809;-1.75105492
-6282.56902406;-1.75109707
-6152.03246973;-1.74493024
-6030.49181378;-1.74186949
-5908.95884006;-1.73570266
-5796.42944694;-1.73574481
-5683.89237159;-1.73268088
-5566.86118817;-1.72651405
-5454.32411282;-1.72345012
-5346.29651001;-1.72038937
-5233.75943466;-1.71732544
-5125.73183185;-1.71115861
-5017.6965468;-1.70809786
-4909.66894399;-1.70503393
-4797.13186864;-1.70197
-4693.60605613;-1.69890925
-4585.57077108;-1.69584532
-4486.54674888;-1.69588746
-4387.51504444;-1.68972063
-4288.49102224;-1.68665988
-4189.4593178;-1.68359595
-4094.92940366;-1.68053202
-4004.90127983;-1.67436519
-3910.37904792;-1.67130444
-3815.84913379;-1.66824051
-3725.82100995;-1.66517976
-3640.30235866;-1.66211583
-3554.77602513;-1.65905508
-3469.2496916;-1.65599115
-3388.22514837;-1.64982432
-3307.20060515;-1.64676039
-3230.67785222;-1.64059356
-3154.1550993;-1.63753281
-3073.13055608;-1.63446888
-2992.11369509;-1.63140495
-2915.59094216;-1.6283442
-2843.56997954;-1.62217737
-2767.04722662;-1.61601055
-2690.5244737;-1.61605269
-2618.50351108;-1.60988586
-2550.98433876;-1.60682193
-2483.46516645;-1.60065511
-2415.94599413;-1.59759118
-2348.41913958;-1.59142435
-2280.89996726;-1.5883636
-2217.88258525;-1.58529967
-2154.86520324;-1.57913284
-2087.34603092;-1.57606891
-2024.32864891;-1.56990208
-1961.3112669;-1.56684133
-1902.79567519;-1.56067451
-1839.77829317;-1.55761057
-1785.75680953;-1.55144375
-1731.74300813;-1.54837982
-1673.22741642;-1.53911009
-1619.21361501;-1.53915224
-1569.69392167;-1.53298223
-1520.18191057;-1.53302438
-1470.66989947;-1.52375466
-1421.15020613;-1.52069072
-1376.13998533;-1.5145239
-1331.12976453;-1.50835707
-1286.1118615;-1.50219024
-1241.1016407;-1.49602342
-1196.08373767;-1.48985659
-1155.57530717;-1.48368659
-1124.06277505;-1.48062583
-1083.55434455;-1.47445901
-1043.04591406;-1.4651861
-1002.52980132;-1.4559132
-966.52316113;-1.45285245
-930.50883871;-1.44668562
-894.50219851;-1.4405188
-858.48787609;-1.43434879
-822.48123589;-1.42818197
-790.96870377;-1.41891224
-759.46001276;-1.41584831
-727.95055353;-1.40657541
-700.94288461;-1.40040858
-669.4341936;-1.39113886
-637.92473437;-1.38186596
-610.91706544;-1.37569913
-583.90862829;-1.36642623
-556.90095937;-1.35715333
-529.89329044;-1.3509865
-507.3866436;-1.34171678
-480.37897467;-1.33244388
-457.87232782;-1.32627705
-435.36568098;-1.31700415
-408.35801205;-1.30773124
-385.8513652;-1.29535545
-367.84574044;-1.28918862
-345.33986181;-1.28302179
-327.33423705;-1.27064599
-309.3293805;-1.26447917
-291.32375574;-1.25210019
-273.31889919;-1.24283047
-255.31327443;-1.23355757
-241.80943996;-1.22428466
-228.3056055;-1.21501494
-214.80177104;-1.20884493
-201.29793657;-1.19957521
-192.29512419;-1.19340839
-178.79128973;-1.18413548
-165.28745526;-1.17486258
-156.28464288;-1.16869575
-142.78080842;-1.15942285
-133.77799604;-1.15325603
-124.77518365;-1.1439863
-115.77237127;-1.1378163
-106.77032711;-1.13164947
-97.76751473;-1.12237975
-88.76470234;-1.11621292
-84.26368026;-1.11004291
-75.26086788;-1.10387609
-70.75953851;-1.09770926
-61.75695659;-1.09154243
-57.25562722;-1.08226953
-48.25304531;-1.07610271
-43.75171594;-1.07304195
-39.25038657;-1.06687513
-34.7490572;-1.0638112
-30.24780465;-1.05764437
-25.74647528;-1.05768651
-21.24514591;-1.05151969
-16.74381654;-1.04535286
-16.74381654;-1.04228893
-16.74381654;-1.04233108
-12.242564;-1.03616425
-7.74121926;-1.03620639
-7.74121926;-1.03624854
1.26140875;-1.02387274
1.26140875;-1.02080881
1.26140875;-1.02085095
1.26140875;-1.0208931
1.26140875;-1.02093524
5.76275348;-1.01787449
5.76275348;-1.01791664
5.76275348;-1.01795878
5.76275348;-1.01489485
5.76275348;-1.014937
5.76275348;-1.01497914
5.76275348;-1.01502129
5.76275348;-1.01506343
5.76275348;-1.01510557
5.76275348;-1.01514772
5.76275348;-1.01518986
5.76275348;-1.01523201
5.76275348;-1.01527415
5.76275348;-1.0153163
5.76275348;-1.01535844
5.76275348;-1.01540059
5.76275348;-1.01544273
5.76275348;-1.01548488
5.76275348;-1.01552702
5.76275348;-1.01556917
5.76275348;-1.01561131
10.26400603;-1.01565346
10.26400603;-1.01258953
10.26400603;-1.01263167
10.26400603;-1.00957092
10.26400603;-1.00961306
14.7653354;-1.00965521
14.7653354;-1.00659128
19.26666476;-1.00663342
19.26666476;-1.00357267
19.26666476;-1.00050874
23.76799413;-0.99744799
28.26924668;-0.99438406
28.26924668;-0.98821723
32.77057605;-0.9851533
37.27190542;-0.98209255
41.77323479;-0.97592572
41.77323479;-0.97286179
46.27448734;-0.96358889
50.77581671;-0.96052814
55.27714607;-0.95436131
59.77847544;-0.94819449
68.78105736;-0.93892158
73.28238673;-0.92964868
82.28489182;-0.92037896
86.78668213;-0.91110606
95.78872629;-0.90183315
104.79153867;-0.88945736
109.29256075;-0.87708156
118.29537313;-0.86159968
127.29818552;-0.84611781
140.80201998;-0.82753304
149.80483236;-0.80894509
158.80764475;-0.79036032
167.80968891;-0.76866948
176.81250129;-0.74387256
190.31633575;-0.71286984
199.31914814;-0.68186395
212.8229826;-0.64775517
226.32681706;-0.60433133
239.83065153;-0.55159563
253.33448599;-0.48022983
271.34011076;-0.38402497
284.84394522;-0.28161432
302.84956999;-0.16988544
320.85442653;-0.05505684
328.64487866;0
