H [A/m];B [T]
-88.86006305;-0.03230456
-88.86006305;-0.03236058
-88.86006305;-0.03241661
-88.86006305;-0.03247263
-88.86006305;-0.02942576
-88.10996952;-0.02948179
-88.10996952;-0.02953781
-88.86006305;-0.03269673
-87.35972235;-0.02964986
-85.859228;-0.02970589
-84.3588873;-0.02976192
-82.10814579;-0.02671187
-80.60765144;-0.02676789
-79.10731074;-0.02682392
-76.85656922;-0.02687994
-75.35622852;-0.02693597
-73.105487;-0.02388592
-71.6051463;-0.02394194
-70.10465196;-0.02710404
-68.60415761;-0.02716007
-66.35356974;-0.02411002
-64.85307539;-0.02416605
-63.35273469;-0.02422207
-61.10199318;-0.0211752
-60.35189965;-0.02433412
-58.10115813;-0.02128725
-56.60066378;-0.02134328
-55.10032308;-0.0213993
-53.59982874;-0.02145533
-52.84958157;-0.02151135
-51.34924087;-0.02156738
-49.84874652;-0.01851733
-48.34840582;-0.01857336
-47.59815865;-0.01862938
-46.0976643;-0.01868541
-44.59716996;-0.01563854
-43.84707643;-0.01879746
-42.34658208;-0.01885348
-41.59633491;-0.01580661
-40.09599421;-0.01586264
-39.34574704;-0.01591866
-37.84525269;-0.01597469
-37.09500552;-0.01603072
-36.34491199;-0.01608674
-34.84441765;-0.01614277
-34.09417047;-0.01619879
-33.3439233;-0.01625482
-31.8435826;-0.01320477
-31.09333543;-0.01326079
-29.59284108;-0.01331682
-29.59284108;-0.01337284
-28.09250038;-0.01342887
-27.34225321;-0.0134849
-26.59200604;-0.01354092
-25.84175887;-0.01049405
-25.09151169;-0.01365297
-23.59117099;-0.0106061
-22.84092382;-0.01066213
-22.09067665;-0.01071815
-21.34042947;-0.01077418
-20.5901823;-0.0108302
-19.84008877;-0.01088623
-19.0898416;-0.01094226
-18.33959443;-0.00789221
-17.58934726;-0.01105431
-16.83910008;-0.01111033
-16.08900656;-0.01116636
-14.58851221;-0.00811631
-13.83826504;-0.00817233
-13.83826504;-0.00822836
-13.08801787;-0.00828438
-12.33792434;-0.00834041
-12.33792434;-0.00529354
-10.83742999;-0.00845246
-10.83742999;-0.00850849
-10.83742999;-0.00856451
-9.33698174;-0.00862054
-8.58674993;-0.00867656
-8.58674993;-0.00873259
-7.83653349;-0.00878861
-7.83653349;-0.00574174
-7.08631705;-0.00579777
-5.58588416;-0.0058538
-5.58588416;-0.00590982
