H [A/m],B [T]
-0.09929595,-0.72846647
-0.09929595,-0.7284247
-0.09929595,-0.72838293
0.50087105,-0.72834117
0.50087105,-0.7282994
0.50087105,-0.72825763
0.50087105,-0.72821587
0.50087105,-0.7281741
0.50087105,-0.72813233
0.50087105,-0.72809056
0.50087105,-0.7280488
0.50087105,-0.72800703
0.50087105,-0.72796526
0.50087105,-0.7279235
0.50087105,-0.72788173
0.50087105,-0.72783996
0.50087105,-0.7277982
0.50087105,-0.72775643
0.50087105,-0.72771466
0.50087105,-0.7276729
0.50087105,-0.73073403
0.50087105,-0.73069226
0.50087105,-0.7275476
0.50087105,-0.73060873
0.50087105,-0.72746406
0.50087105,-0.7274223
1.10103806,-0.73048343
1.10103806,-0.73044166
1.10103806,-0.727297
1.10103806,-0.72725523
1.70120507,-0.72721346
1.70120507,-0.7271717
1.70120507,-0.72712993
2.3014028,-0.72708816
2.3014028,-0.7270464
2.90156981,-0.72700463
2.90156981,-0.72696286
3.50173681,-0.7269211
3.50173681,-0.72377325
4.10190382,-0.72373149
4.10190382,-0.7267958
4.70210156,-0.72364795
5.30226856,-0.72360619
5.90243557,-0.72356442
6.50260257,-0.72041976
7.10280031,-0.72037799
7.10280031,-0.72033622
8.30313432,-0.72029446
8.90330133,-0.72025269
9.50349906,-0.71710485
10.10366607,-0.71706308
11.30400008,-0.71702131
11.90419782,-0.71387347
13.10468547,-0.71383171
14.30495803,-0.71068704
14.90509431,-0.71064528
16.10536686,-0.71060351
17.30563942,-0.70745567
18.50621926,-0.7074139
19.70649181,-0.70737213
20.90676437,-0.70422747
22.70748049,-0.7041857
23.90775304,-0.70103786
25.1080256,-0.70099609
26.90843443,-0.69785143
28.70915055,-0.69780967
29.90942311,-0.69466182
31.70983194,-0.69151398
33.51054806,-0.69147221
35.91109317,-0.68832755
37.71180929,-0.68517971
40.1123544,-0.68513794
42.5132068,-0.68199328
44.91375191,-0.67884544
47.31460431,-0.67570077
49.11501314,-0.67565901
51.51586554,-0.66940827
53.91641065,-0.66626043
56.91739932,-0.66311259
59.31794443,-0.65996792
61.71879683,-0.65682008
64.71947822,-0.65367542
