H [A/m];M [A/m];M1 [A/m];M2 [A/m];dM/dH;dM1/dH;dM2/dH;dM/dlogH [A/m];dM1/dlogH [A/m];dM2/dlogH [A/m]
186596.071139334;1482759.10173541;993237.782855629;489521.318879786;0.0782675670961077;0.000389336634273623;0.0778782304618341;14604.4205177679;72.6486863060697;14531.7718314618
219687.238465576;1484968.52686811;993248.726067846;491719.800800266;0.0569588679117694;0.000280892534935365;0.056677975376834;12513.1363976621;61.7085053055455;12451.4278923566
258646.832432996;1486860.45543632;993258.021307847;493602.43412847;0.0414024186356569;0.000202652597101013;0.0411997660385559;10708.6044351775;52.4154523244972;10656.188982853
304515.566743331;1488478.70782599;993265.916699264;495212.791126723;0.0300633931193897;0.000146204804225314;0.0299171883151644;9154.77119397851;44.5216388192693;9110.24955515924
358518.716493599;1489861.52301127;993272.623021307;496588.899989966;0.02180999365242;0.000105479723844632;0.0217045139285754;7819.29093099916;37.8164552088769;7781.47447579029
422098.8485116;1491042.15045627;993278.319325526;497763.831130744;0.0158099269943375;7.60982230844563e-05;0.015733828771253;6673.3519793623;32.1209723377278;6641.23100702457
496954.356127734;1492049.40954867;993283.15770886;498766.251839809;0.011452672241798;5.49007796044893e-05;0.0113977714621935;5691.45535986471;27.2831815792596;5664.17217828545
585084.827748694;1492908.21011546;993287.267369407;499620.942746054;0.00829138248380378;3.96078439471962e-05;0.00825177463985658;4851.16209233487;23.1739485533424;4827.98814378153
688844.461147513;1493640.03017317;993290.758052495;500349.272120671;0.00599964801791098;2.85747726993906e-05;0.00597107324521159;4132.82430597263;19.6835739025244;4113.14073207011
811004.950306827;1494263.34932672;993293.722978559;500969.626348159;0.00433944655802095;2.06150040832963e-05;0.00431883155393765;3519.31264014691;16.7188703621488;3502.59376978476
954829.524689072;1494794.03803071;993296.241330618;501497.796700089;0.00313747052076082;1.48724756368196e-05;0.003122598045124;2995.74948606403;14.2006788432543;2981.54880722078
1124160.11871818;1495245.70425481;993298.38036753;501947.323887277;0.00226769727775983;1.07295727284844e-05;0.00225696770503134;2549.25484098339;12.0617577522484;2537.19308323114
1323520;1495630;993300.197219259;502329.802780741;0.00163859190946862;7.74071383973476e-06;0.00163085119562889;2168.70916401991;10.2449895811658;2158.46417443875
